wave,fluxNorm
7514.87,0.93991
7514.98,0.90418
7515.09,0.89683
7515.2,0.88538
7515.31,0.90405
7515.42,0.91295
7515.53,0.89738
7515.64,0.8422
7515.75,0.76255
7515.86,0.74977
7515.97,0.7978
7516.08,0.87596
7516.19,0.95172
7516.3,0.99056
7516.41,0.98315
7516.52,0.96551
7516.63,0.94137
7516.74,0.94978
7516.85,0.94936
7516.96,0.9736
7517.07,0.98965
7517.18,1.0138
7517.29,0.98794
7517.4,0.96732
7517.51,1.00454
7517.62,0.99474
7517.73,0.99593
7517.84,0.96645
7517.95,0.9747
7518.06,0.98218
7518.17,0.96781
7518.28,0.99338
7518.39,0.98768
7518.5,0.94936
7518.61,0.94557
7518.72,0.94936
7518.83,0.95299
7518.94,0.96642
7519.05,0.96836
7519.16,0.97823
7519.27,0.99351
7519.38,0.99597
7519.49,0.97703
7519.6,0.97985
7519.71,0.97189
7519.82,0.94557
7519.93,0.96373
7520.04,0.96774
7520.15,0.99341
7520.26,0.97535
7520.37,0.98247
7520.48,0.9836
7520.59,0.98118
7520.7,0.97632
7520.81,0.97354
7520.92,0.9635
7521.03,0.96091
7521.14,0.97049
7521.25,0.98389
7521.36,0.97373
7521.47,0.97024
7521.58,0.96655
7521.69,0.98584
7521.8,0.98037
7521.91,0.98095
7522.02,0.99865
7522.13,0.97878
7522.24,0.97033
7522.35,0.95862
7522.46,0.93502
7522.57,0.85456
7522.68,0.75918
7522.79,0.73426
7522.9,0.75572
7523.01,0.87945
7523.12,0.93056
7523.23,0.94875
7523.34,0.95943
7523.45,0.95868
7523.56,0.97609
7523.67,0.98804
7523.78,0.9869
7523.89,1.01137
7524.11,0.99286
7524.22,0.98988
7524.33,0.98205
7524.44,0.99192
7524.55,0.96561
7524.66,0.9549
7524.77,0.92661
7524.88,0.86155
7524.99,0.80615
7525.1,0.73219
7525.21,0.76232
7525.32,0.82116
7525.43,0.91133
7525.54,0.97635
7525.65,0.95434
7525.76,0.98431
7525.87,0.98299
7525.98,0.95108
7526.09,0.9725
7526.2,0.96949
7526.31,0.96794
7526.42,0.97101
7526.53,0.95603
7526.64,0.96532
7526.75,0.96645
7526.86,0.95949
7526.97,0.95981
7527.08,0.95405
7527.19,0.96917
7527.3,0.99021
7527.41,0.98933
7527.52,0.98308
7527.63,0.99668
7527.74,0.99101
7527.85,1.00137
7527.96,0.99464
7528.07,0.97914
7528.18,0.98959
7528.29,0.96878
7528.4,0.96626
7528.51,0.98069
7528.62,1.00331
7528.73,0.97952
7528.84,0.96528
7528.95,0.98516
7529.06,0.98334
7529.17,0.9803
7529.28,0.97215
7529.39,0.96761
7529.5,0.96768
7529.61,0.9881
7529.72,1.00289
7529.83,0.99525
7529.94,0.97283
7530.05,0.99755
7530.16,0.99671
7530.27,1.00069
7530.38,0.99364
7530.49,0.97276
7530.6,0.98464
7530.71,0.98635
7530.82,0.92719
7530.93,0.85466
7531.04,0.77268
7531.15,0.7051
7531.26,0.76433
7531.37,0.85553
7531.48,0.91713
7531.59,0.91981
7531.7,0.89373
7531.81,0.88796
7531.92,0.92541
7532.03,0.9491
7532.14,0.97512
7532.25,0.97564
7532.36,0.96551
7532.47,0.97321
7532.58,0.95816
7532.69,0.96266
7532.8,0.98179
7532.91,0.96147
7533.02,0.91761
7533.13,0.87078
7533.24,0.78844
7533.35,0.73572
7533.46,0.7642
7533.57,0.87104
7533.68,0.95434
7533.79,1.00781
7533.9,0.9915
7534.01,0.99076
7534.12,0.99024
7534.23,0.98587
7534.34,0.97965
7534.45,0.98519
7534.56,0.98762
7534.67,0.97995
7534.78,0.98982
7534.89,0.99017
7535.11,0.99257
7535.22,0.98956
7535.33,0.98315
7535.44,0.99144
7535.55,0.98218
7535.66,0.99079
7535.77,0.98376
7535.88,0.99648
7535.99,0.99558
7536.1,0.97716
7536.21,0.9792
7536.32,0.95829
7536.43,0.98389
7536.54,0.98253
7536.65,1.00377
7536.76,0.95904
7536.87,0.99681
7536.98,0.97998
7537.09,0.98778
7537.2,0.97519
7537.31,0.97357
7537.42,0.96927
7537.53,0.98509
7537.64,0.97266
7537.75,0.97538
7537.86,0.98308
7537.97,0.97483
7538.08,0.96224
7538.19,0.94557
7538.3,0.9392
7538.41,0.99101
7538.52,0.97001
7538.63,0.99082
7538.74,1.00982
7538.85,1.01807
7538.96,0.99885
7539.07,0.99542
7539.18,0.99189
7539.29,0.99076
7539.4,1.00234
7539.51,0.97169
7539.62,0.98344
7539.73,1.00147
7539.84,1.00577
7539.95,0.97791
7540.06,0.98143
7540.17,0.99156
7540.28,0.98156
7540.39,0.94677
7540.5,0.97399
7540.61,0.96638
7540.72,0.98846
7540.83,1.00949
7540.94,1.00794
7541.05,1.00292
7541.16,1.00179
7541.27,0.99289
7541.38,1.01483
7541.49,0.98435
7541.6,1.0136
7541.71,0.98105
7541.82,0.97321
7541.93,0.99228
7542.04,0.98982
7542.15,0.9836
7542.26,1.01276
7542.37,0.99797
7542.48,1.01471
7542.59,0.99525
7542.7,1.00755
7542.81,0.98865
7542.92,0.97221
7543.03,0.97817
7543.14,0.96583
7543.25,0.96723
7543.36,0.95198
7543.47,0.95337
7543.58,0.96383
7543.69,0.98428
7543.8,1.00328
7543.91,0.9727
7544.02,0.96677
7544.13,0.9747
7544.24,0.98529
7544.35,0.96739
7544.46,0.99441
7544.57,0.9958
7544.68,0.9803
7544.79,0.99506
7544.9,0.98687
7545.01,0.99758
7545.12,0.97486
7545.23,0.98409
7545.34,1.01801
7545.45,0.9926
7545.56,0.98965
7545.67,0.98457
7545.78,0.97438
7545.89,0.95538
7546.11,0.89686
7546.22,0.89421
7546.33,0.92272
7546.44,0.94619
7546.55,0.98299
7546.66,0.96234
7546.77,0.93023
7546.88,0.95865
7546.99,0.95655
7547.1,0.95256
7547.21,0.96237
7547.32,0.95308
7547.43,0.97295
7547.54,0.97312
7547.65,0.9659
7547.76,0.97765
7547.87,0.93243
7547.98,0.93975
7548.09,0.94949
7548.2,0.97198
7548.31,0.99959
7548.42,1.00347
7548.53,0.9914
7548.64,0.99396
7548.75,1.00335
7548.86,0.99758
7548.97,0.97752
7549.08,0.9982
7549.19,0.98512
7549.3,0.97791
7549.41,0.98156
7549.52,0.98512
7549.63,0.99215
7549.74,0.97286
7549.85,0.99082
7549.96,0.95849
7550.07,0.97506
7550.18,0.97807
7550.29,0.9738
7550.4,0.98907
7550.51,0.98558
7550.62,0.98435
7550.73,0.97985
7550.84,0.96399
7550.95,0.96017
7551.06,0.94884
7551.17,0.9402
7551.28,0.95881
7551.39,0.97949
7551.5,0.99179
7551.61,1.00192
7551.72,1.00254
7551.83,0.98431
7551.94,0.98499
7552.05,0.9738
7552.16,0.97807
7552.27,0.94836
7552.38,0.95214
7552.49,0.93557
7552.6,0.9404
7552.71,0.93389
7552.82,0.93444
7552.93,0.94379
7553.04,0.95933
7553.15,0.96583
7553.26,0.97461
7553.37,0.98279
7553.48,0.96949
7553.59,0.9704
7553.7,0.96095
7553.81,0.95723
7553.92,0.93101
7554.03,0.94771
7554.14,0.94065
7554.25,0.9424
7554.36,0.94583
7554.47,0.96273
7554.58,0.97147
7554.69,0.94978
7554.8,0.9437
7554.91,0.90994
7555.02,0.95447
7555.13,0.93506
7555.24,0.9236
7555.35,0.83006
7555.46,0.72533
7555.57,0.67326
7555.68,0.69148
7555.79,0.79767
7555.9,0.9158
7556.01,0.93564
7556.12,0.97962
7556.23,0.97791
7556.34,0.95858
7556.45,0.99755
7556.56,0.9793
7556.67,0.98872
7556.78,0.97946
7556.89,0.97645
7557.11,1.00066
7557.22,1.00665
7557.33,0.97509
7557.44,0.94046
7557.55,0.9426
7557.66,0.94111
7557.77,0.93496
7557.88,0.95561
7557.99,0.97215
7558.1,0.96218
7558.21,0.94379
7558.32,0.96438
7558.43,0.95943
7558.54,0.97011
7558.65,0.96742
7558.76,0.9627
7558.87,0.95939
7558.98,0.99331
7559.09,0.995
7559.2,0.99351
7559.31,0.98457
7559.42,0.98027
7559.53,0.94499
7559.64,0.9146
7559.75,0.90997
7559.86,0.94156
7559.97,0.95719
7560.08,0.99341
7560.19,0.99506
7560.3,1.00221
7560.41,0.97901
7560.52,0.9961
7560.63,0.95881
7560.74,0.94574
7560.85,0.96532
7560.96,0.97082
7561.07,0.95499
7561.18,0.96066
7561.29,0.96655
7561.4,0.96328
7561.51,0.96965
7561.62,0.95719
7561.73,0.96503
7561.84,0.95803
7561.95,0.96389
7562.06,0.96214
7562.17,0.9436
7562.28,0.95075
7562.39,0.9436
7562.5,0.95981
7562.61,0.92004
7562.72,0.94276
7562.83,0.93784
7562.94,0.94726
7563.05,0.91535
7563.16,0.92861
7563.27,0.9513
7563.38,0.96891
7563.49,0.98299
7563.6,0.99703
7563.71,0.99551
7563.82,1.00163
7563.93,0.99027
7564.04,0.9714
7564.15,0.9604
7564.26,0.91958
7564.37,0.90903
7564.48,0.85893
7564.59,0.88693
7564.7,0.90913
7564.81,0.95703
7564.92,0.97263
7565.03,0.96554
7565.14,0.97454
7565.25,0.95933
7565.36,0.96962
7565.47,0.98315
7565.58,0.94396
7565.69,0.97736
7565.8,0.99823
7565.91,0.99995
7566.02,0.98056
7566.13,0.99438
7566.24,0.97483
7566.35,0.98101
7566.46,0.978
7566.57,0.96227
7566.68,0.99509
7566.79,0.97949
7566.9,0.96985
7567.01,0.96308
7567.12,0.92735
7567.23,0.91926
7567.34,0.92884
7567.45,0.94379
7567.56,0.96014
7567.67,0.9805
7567.78,0.97532
7567.89,1.00859
7568.11,0.97616
7568.22,0.99441
7568.33,0.98577
7568.44,0.97166
7568.55,0.93862
7568.66,0.879
7568.77,0.81903
7568.88,0.76579
7568.99,0.79857
7569.1,0.86327
7569.21,0.9223
7569.32,0.97949
7569.43,0.95761
7569.54,0.95603
7569.65,0.92764
7569.76,0.94334
7569.87,0.95603
7569.98,0.96871
7570.09,0.96117
7570.2,0.96276
7570.31,0.99665
7570.42,0.98969
7570.53,0.98118
7570.64,0.98817
7570.75,0.99422
7570.86,0.99257
7570.97,0.98729
7571.08,0.97402
7571.19,0.98257
7571.3,0.98542
7571.41,0.98063
7571.52,0.96774
7571.63,0.9635
7571.74,0.98707
7571.85,0.96632
7571.96,0.99516
7572.07,0.98308
7572.18,0.99849
7572.29,0.98609
7572.4,0.99322
7572.51,0.97917
7572.62,0.98234
7572.73,0.99215
7572.84,1.00399
7572.95,0.98024
7573.06,0.98273
7573.17,0.97085
7573.28,0.93425
7573.39,0.93978
7573.5,0.91942
7573.61,0.95428
7573.72,0.93573
7573.83,0.90065
7573.94,0.8045
7574.05,0.77624
7574.16,0.81252
7574.27,0.86948
7574.38,0.93502
7574.49,0.9559
7574.6,0.98325
7574.71,0.94493
7574.82,0.97431
7574.93,0.95078
7575.04,0.9681
7575.15,0.95771
7575.26,0.92774
7575.37,0.88832
7575.48,0.90217
7575.59,0.92719
7575.7,0.9715
7575.81,0.98179
7575.92,0.9937
7576.03,0.99745
7576.14,1.01105
7576.25,1.00519
7576.36,0.99182
7576.47,1.00911
7576.58,0.98613
7576.69,0.9993
7576.8,0.98493
7576.91,1.00089
7577.02,1.01804
7577.13,0.99823
7577.24,0.98195
7577.35,1.00237
7577.46,0.97626
7577.57,0.99801
7577.68,0.99745
7577.79,1.00173
7577.9,1.00212
7578.01,0.99619
7578.12,0.99888
7578.23,0.9948
7578.34,0.9838
7578.45,0.99127
7578.56,0.96904
7578.67,0.97461
7578.78,0.95713
7578.89,0.97901
7579.11,0.98671
7579.22,0.99917
7579.33,0.99428
7579.44,0.98182
7579.55,0.99101
7579.66,0.97344
7579.77,0.99234
7579.88,0.98422
7579.99,0.99299
7580.1,0.97438
7580.21,0.99186
7580.32,0.97823
7580.43,0.98299
7580.54,0.95098
7580.65,0.95807
7580.76,0.94512
7580.87,0.98545
7580.98,0.98464
7581.09,0.99623
7581.2,0.95111
7581.31,0.99584
7581.42,0.97878
7581.53,0.93544
7581.64,0.96082
7581.75,0.95451
7581.86,0.95891
7581.97,0.95101
7582.08,0.96965
7582.19,0.96545
7582.3,0.97389
7582.41,0.97448
7582.52,0.99593
7582.63,0.97124
7582.74,0.9927
7582.85,0.99383
7582.96,0.9681
7583.07,0.97538
7583.18,0.9524
7583.29,0.94842
7583.4,0.9737
7583.51,0.92489
7583.62,0.83019
7583.73,0.74847
7583.84,0.74096
7583.95,0.80598
7584.06,0.8914
7584.17,0.94405
7584.28,0.96383
7584.39,0.96286
7584.5,0.94803
7584.61,0.9702
7584.72,0.98221
7584.83,0.98946
7584.94,0.9802
7585.05,0.97668
7585.16,0.99341
7585.27,0.98975
7585.38,0.99111
7585.49,0.97765
7585.6,0.92975
7585.71,0.88486
7585.82,0.79213
7585.93,0.68898
7586.04,0.65843
7586.15,0.70216
7586.26,0.82333
7586.37,0.91033
7586.48,0.97279
7586.59,0.9894
7586.7,0.99354
7586.81,0.99451
7586.92,0.98535
7587.03,0.99121
7587.14,1.01364
7587.25,1.0048
7587.36,0.98072
7587.47,0.98781
7587.58,0.98315
7587.69,1.00037
7587.8,0.97292
7587.91,1.00011
7588.02,0.9747
7588.13,0.96007
7588.24,0.90331
7588.35,0.82492
7588.46,0.92263
7588.57,0.9568
7588.68,0.95813
7588.79,0.95603
7588.9,0.9725
7589.01,0.97095
7589.12,0.99334
7589.23,0.98687
7589.34,0.99923
7589.45,0.99266
7589.56,0.99979
7589.67,1.00325
7589.78,0.97283
7589.89,0.98396
7590.11,0.98331
7590.22,0.99645
7590.33,0.99182
7590.44,1.00694
7590.55,0.98069
7590.66,0.96276
7590.77,0.97661
7590.88,0.95755
7590.99,0.98865
7591.1,0.98279
7591.21,0.99542
7591.32,0.99936
7591.43,0.96503
7591.54,0.96606
7591.65,0.97836
7591.76,0.96988
7591.87,0.93823
7591.98,0.9468
7592.09,0.98477
7592.2,0.9859
7592.31,1.00137
7592.42,0.99448
7592.53,0.95321
7592.64,0.99247
7592.75,0.98545
7592.86,1.00535
7592.97,0.99305
7593.08,0.9904
7593.19,0.98509
7593.3,0.98305
7593.41,0.98266
7593.52,0.97228
7593.63,0.98438
7593.74,0.98804
7593.85,0.99451
7593.96,0.98791
7594.07,0.98121
7594.18,0.98787
7594.29,0.99597
7594.4,1.00192
7594.51,0.98619
7594.62,0.99632
7594.73,1.00409
7594.84,0.99011
7594.95,0.99522
7595.06,0.99477
7595.17,0.98901
7595.28,0.9894
7595.39,1.00648
7595.5,0.97846
7595.61,0.98056
7595.72,0.97758
7595.83,1.00985
7595.94,0.99092
7596.05,0.99409
7596.16,0.9982
7596.27,0.98296
7596.38,1.0005
7596.49,0.98616
7596.6,0.99046
7596.71,1.01674
7596.82,0.99668
7596.93,0.97952
7597.04,1.0072
7597.15,1.0071
7597.26,1.00008
7597.37,0.97752
7597.48,0.98037
7597.59,0.97684
7597.7,0.98431
7597.81,0.98639
7597.92,0.99687
7598.03,1.005
7598.14,0.9815
7598.25,0.97509
7598.36,0.98817
7598.47,1.00147
7598.58,0.99144
7598.69,1.00134
7598.8,0.99004
7598.91,1.00377
7599.02,0.987
7599.13,0.98839
7599.24,1.01704
7599.35,0.97674
7599.46,0.98616
7599.57,0.96635
7599.68,0.98046
7599.79,0.97917
7599.9,0.98163
7600.01,0.98972
7600.12,0.98059
7600.23,0.99076
7600.34,1.01982
7600.45,0.99962
7600.56,0.97574
7600.67,0.99652
7600.78,0.98474
7600.89,1.00364
7601.11,0.99312
7601.22,0.98318
7601.33,0.99703
7601.44,1.01548
7601.55,1.0149
7601.66,0.99409
7601.77,0.98745
7601.88,0.97551
7601.99,0.97247
7602.1,0.98331
7602.21,0.98503
7602.32,0.96363
7602.43,0.99755
7602.54,1.00396
7602.65,0.98308
7602.76,0.99241
7602.87,0.98587
7602.98,0.99131
7603.09,0.99593
7603.2,0.99121
7603.31,0.98593
7603.42,0.9646
7603.53,0.95852
7603.64,1.00852
7603.75,0.98496
7603.86,0.98687
7603.97,0.99509
7604.08,0.99059
7604.19,0.98098
7604.3,0.98677
7604.41,0.96561
7604.52,0.98451
7604.63,1.0016
7604.74,0.97302
7604.85,0.98431
7604.96,0.95473
7605.07,0.98548
7605.18,0.98001
7605.29,0.98833
7605.4,0.99224
7605.51,0.9837
7605.62,0.97616
7605.73,0.99506
7605.84,0.97253
7605.95,0.96907
7606.06,0.97849
7606.17,0.99195
7606.28,0.97519
7606.39,0.97923
7606.5,0.99186
7606.61,0.99208
7606.72,0.98564
7606.83,0.98564
7606.94,1.00302
7607.05,1.0048
7607.16,0.96655
7607.27,1.02497
7607.38,0.98923
7607.49,0.9914
7607.6,0.97302
7607.71,1.00771
7607.82,0.98033
7607.93,0.98687
7608.04,0.99189
7608.15,0.98936
7608.26,0.98823
7608.37,0.98755
7608.48,0.97558
7608.59,0.97308
7608.7,0.99357
7608.81,0.99221
7608.92,1.00768
7609.03,0.9881
7609.14,0.99315
7609.25,1.00254
7609.36,0.99147
7609.47,0.99729
7609.58,1.00318
7609.69,0.96535
7609.8,0.97707
7609.91,0.96842
7610.02,0.9848
7610.13,1.02189
7610.24,0.96182
7610.35,0.96415
7610.46,0.97729
7610.57,1.0004
7610.68,1.01668
7610.79,0.98875
7610.9,0.97881
7611.01,0.98609
7611.12,0.97648
7611.23,0.98296
7611.34,1.00283
7611.45,1.00477
7611.56,0.99144
7611.67,0.9894
7611.78,0.9737
7611.89,0.99341
7612.11,1.00953
7612.22,0.98386
7612.33,0.98907
7612.44,0.99211
7612.55,0.99435
7612.66,0.99733
7612.77,0.99085
7612.88,1.00066
7612.99,1.00762
7613.1,0.99758
7613.21,0.99914
7613.32,0.98014
7613.43,1.00856
7613.54,0.98965
7613.65,0.98914
7613.76,0.98914
7613.87,0.9992
7613.98,1.01027
7614.09,0.98111
7614.2,0.9937
7614.31,0.98147
7614.42,0.99898
7614.53,1.00377
7614.64,1.00021
7614.75,0.98548
7614.86,0.98101
7614.97,0.99092
7615.08,0.9803
7615.19,1.00322
7615.3,0.98331
7615.41,0.98609
7615.52,0.97729
7615.63,1.00587
7615.74,0.99936
7615.85,0.99529
7615.96,0.98069
7616.07,0.99927
7616.18,0.99995
7616.29,0.99692
7616.29,0.99904
7616.4,1.00315
7616.4,1.00529
7616.51,0.96138
7616.51,0.96341
7616.62,0.9397
7616.62,0.94169
7616.73,0.86718
7616.73,0.86903
7616.84,0.72203
7616.84,0.72358
7616.95,0.65565
7616.95,0.65704
7617.06,0.69964
7617.06,0.70115
7617.17,0.83392
7617.17,0.83569
7617.28,0.93845
7617.28,0.94043
7617.39,0.96569
7617.39,0.96771
7617.5,1.00528
7617.5,1.00742
7617.61,0.99868
7617.61,1.00079
7617.72,0.9918
7617.72,0.99393
7617.83,1.00084
7617.83,1.00296
7617.94,0.99373
7617.94,0.99584
7618.05,0.959
7618.05,0.96104
7618.16,0.95356
7618.16,0.95561
7618.27,0.94665
7618.27,0.94865
7618.38,0.98054
7618.38,0.98263
7618.49,0.97527
7618.49,0.97736
7618.6,0.97427
7618.6,0.97635
7618.71,0.97295
7618.71,0.97503
7618.82,0.94562
7618.82,0.94765
7618.93,0.88975
7618.93,0.89165
7619.04,0.83369
7619.04,0.83547
7619.15,0.77005
7619.15,0.77168
7619.26,0.77143
7619.26,0.77307
7619.37,0.81797
7619.37,0.81971
7619.48,0.88322
7619.48,0.88508
7619.59,0.94121
7619.59,0.94321
7619.7,0.9744
7619.7,0.97648
7619.81,0.96659
7619.81,0.96865
7619.92,0.92793
7619.92,0.92991
7620.03,1.00894
7620.03,1.01111
7620.14,0.98431
7620.14,0.98642
7620.25,0.98762
7620.25,0.98972
7620.36,0.88757
7620.36,0.88945
7620.47,0.83559
7620.47,0.83738
7620.58,0.84929
7620.58,0.8511
7620.69,0.87245
7620.69,0.87431
7620.8,0.92384
7620.8,0.92583
7620.91,0.98852
7620.91,0.99063
7621.02,0.97093
7621.02,0.97299
7621.13,1.00135
7621.13,1.00347
7621.24,0.9753
7621.24,0.97739
7621.35,0.98415
7621.35,0.98626
7621.46,0.98463
7621.46,0.98674
7621.57,0.9634
7621.57,0.96545
7621.68,1.00537
7621.68,1.00749
7621.79,1.01403
7621.79,1.01619
7621.9,1.00084
7621.9,1.00296
7622.01,0.99585
7622.01,0.99797
7622.12,0.9874
7622.12,0.98949
7622.23,0.98437
7622.23,0.98645
7622.34,0.99556
7622.34,0.99771
7622.45,1.00148
7622.45,1.0036
7622.56,0.95999
7622.56,0.96205
7622.67,0.9764
7622.67,0.97849
7622.78,0.97157
7622.78,0.97363
7622.89,0.98875
7622.89,0.99085
7623.11,1.00483
7623.11,1.00694
7623.22,1.00637
7623.22,1.00849
7623.33,1
7623.33,1.00215
7623.44,1.00312
7623.44,1.00525
7623.55,0.97627
7623.55,0.97833
7623.66,0.97424
7623.66,0.97629
7623.77,0.99946
7623.77,1.0016
7623.88,0.99518
7623.88,0.99733
7623.99,0.99145
7623.99,0.99354
7624.1,1.00418
7624.1,1.00632
7624.21,1.02917
7624.21,1.03137
7624.32,0.99634
7624.32,0.99846
7624.43,1.0056
7624.43,1.00775
7624.54,1.00637
7624.54,1.00852
7624.65,0.97376
7624.65,0.97584
7624.76,0.98505
7624.76,0.98713
7624.87,0.98839
7624.87,0.9905
7624.98,0.98524
7624.98,0.98732
7625.09,0.98884
7625.09,0.99095
7625.2,1.00454
7625.2,1.00668
7625.31,0.99753
7625.31,0.99966
7625.42,1.00853
7625.42,1.01069
7625.53,0.99315
7625.53,0.99529
7625.64,0.99045
7625.64,0.99257
7625.75,0.99174
7625.75,0.99386
7625.86,1.00936
7625.86,1.0115
7625.97,1.00055
7625.97,1.00267
7626.08,1.00026
7626.08,1.00241
7626.19,1.0029
7626.19,1.00506
7626.3,0.97733
7626.3,0.9794
7626.41,0.99248
7626.41,0.99461
7626.52,1.00689
7626.52,1.00904
7626.63,0.98945
7626.63,0.99156
7626.74,0.98778
7626.74,0.98988
7626.85,0.98251
7626.85,0.98461
7626.96,1.00779
7626.96,1.00995
7627.07,0.97222
7627.07,0.97428
7627.18,0.99926
7627.18,1.00137
7627.29,1.01409
7627.4,0.97836
7627.51,0.9974
7627.62,0.99016
7627.73,0.99518
7627.84,0.99335
7627.95,1.00171
7628.06,0.99026
7628.17,0.99097
7628.28,0.98981
7628.39,1.00434
7628.5,1.00283
7628.61,1.0138
7628.72,0.99386
7628.83,1.0028
7628.94,0.99669
7629.05,0.99248
7629.16,0.98772
7629.27,0.98109
7629.38,0.98479
7629.49,1.00132
7629.6,0.99013
7629.71,0.99434
7629.82,0.99614
7629.93,0.97411
7630.04,0.99875
7630.15,0.9781
7630.26,1.01071
7630.37,0.99486
7630.48,1.00737
7630.59,1.01171
7630.7,0.99315
7630.81,0.98659
7630.92,1.00122
7631.03,1.00454
7631.14,1.01637
7631.25,1.00849
7631.36,0.98032
7631.47,0.99946
7631.58,0.98695
7631.69,1.0064
7631.8,0.98801
7631.91,1.0037
7632.02,0.99174
7632.13,0.98473
7632.24,0.97511
7632.35,0.99624
7632.46,0.97714
7632.57,0.95967
7632.68,1.00367
7632.79,0.98894
7632.9,0.99852
7633.01,0.99273
7633.12,0.98978
7633.23,0.99174
7633.34,0.99801
7633.45,1.00129
7633.56,0.96887
7633.67,0.98711
7633.78,0.9883
7633.89,1.00373
7634.11,0.99264
7634.22,0.99569
7634.33,0.99341
7634.44,1.00772
7634.55,0.9954
7634.66,0.99994
7634.77,0.99675
7634.88,0.98473
7634.99,1.01483
7635.1,0.98482
7635.21,0.99267
7635.32,0.98061
7635.43,0.98193
7635.54,0.9755
7635.65,0.98495
7635.76,0.98572
7635.87,0.9809
7635.98,0.98518
7636.09,0.99917
7636.2,0.97234
7636.31,0.98707
7636.42,0.97598
7636.53,0.99447
7636.64,1.00534
7636.75,1.00312
7636.86,1.0055
7636.97,1.00759
7637.08,0.97833
7637.19,0.97614
7637.3,0.97337
7637.41,1.001
7637.52,0.9716
7637.63,0.99936
7637.74,0.99203
7637.85,0.9972
7637.96,0.99466
7638.07,0.99402
7638.18,0.99817
7638.29,0.9938
7638.4,0.99225
7638.51,1.01641
7638.62,0.99084
7638.73,0.99193
7638.84,0.99531
7638.95,0.97405
7639.06,1.00888
7639.17,0.99508
7639.28,0.98621
7639.39,1.00106
7639.5,1.00142
7639.61,0.98752
7639.72,0.97845
7639.83,0.99679
7639.94,0.98797
7640.05,0.9735
7640.16,0.99737
7640.27,1.00965
7640.38,0.97295
7640.49,0.99897
7640.6,0.98797
7640.71,0.98929
7640.82,0.99032
7640.93,0.99868
7641.04,1.00772
7641.15,0.97919
7641.26,1.001
7641.37,0.97035
7641.48,1.01229
7641.59,0.9954
7641.7,0.97321
7641.81,1.00119
7641.92,0.98444
7642.03,1.00184
7642.14,0.98527
7642.25,0.9835
7642.36,0.99029
7642.47,0.98026
7642.58,1.00016
7642.69,1.02136
7642.8,0.9909
7642.91,0.99312
7643.02,0.98219
7643.13,1.01377
7643.24,0.99531
7643.35,1.0137
7643.46,0.99383
7643.57,0.96929
7643.68,1.00007
7643.79,1.00377
7643.9,0.98833
7644.01,0.99608
7644.12,1.00303
7644.23,0.9972
7644.34,0.97556
7644.45,0.9946
7644.56,1.00261
7644.67,0.99601
7644.78,0.98723
7644.89,0.9828
7645.11,1.01454
7645.22,0.99376
7645.33,0.98534
7645.44,0.99219
7645.55,0.99534
7645.66,0.97903
7645.77,1.01004
7645.88,0.99431
7645.99,0.99608
7646.1,0.99235
7646.21,0.99338
7646.32,0.99396
7646.43,0.99431
7646.54,0.98457
7646.65,1.0028
7646.76,0.98643
7646.87,0.9901
7646.98,0.97714
7647.09,0.99975
7647.2,0.98498
7647.31,0.99254
7647.42,0.98839
7647.53,0.98498
7647.64,0.97743
7647.75,1.02506
7647.86,0.99585
7647.97,0.9808
7648.08,0.99405
7648.19,0.99457
7648.3,0.98524
7648.41,0.97067
7648.52,0.97347
7648.63,0.99949
7648.74,1.00444
7648.85,0.99061
7648.96,0.98666
7649.07,0.98849
7649.18,0.99347
7649.29,0.9809
7649.4,0.98923
7649.51,0.9771
7649.62,0.99431
7649.73,0.99019
7649.84,0.98125
7649.95,0.95369
7650.06,0.99499
7650.17,0.99888
7650.28,0.9863
7650.39,1.01657
7650.5,1.00634
7650.61,0.97376
7650.72,1.00023
7650.83,1.01023
7650.94,0.97932
7651.05,0.97871
7651.16,0.99984
7651.27,0.97135
7651.38,0.97903
7651.49,0.98601
7651.6,0.99325
7651.71,1.00425
7651.82,1.00309
7651.93,1.01499
7652.04,0.99084
7652.15,0.98695
7652.26,0.98009
7652.37,0.98621
7652.48,0.98942
7652.59,0.96601
7652.7,0.96672
7652.81,0.96427
7652.92,0.95974
7653.03,0.98048
7653.14,0.97312
7653.25,1.00245
7653.36,0.99048
7653.47,0.95703
7653.58,0.91191
7653.69,0.86759
7653.8,0.87364
7653.91,0.88383
7654.02,0.91378
7654.13,0.98421
7654.24,0.97884
7654.35,0.97871
7654.46,0.97466
7654.57,1.00148
7654.68,1.00036
7654.79,0.96234
7654.9,0.92503
7655.01,0.88548
7655.12,0.83498
7655.23,0.7942
7655.34,0.76075
7655.45,0.73953
7655.56,0.77172
7655.67,0.85556
7655.78,0.92224
7655.89,0.94906
7656.11,0.9854
7656.22,0.99103
7656.33,0.99283
7656.44,0.96623
7656.55,1.00219
7656.66,0.98318
7656.77,0.99029
7656.88,0.98617
7656.99,0.97829
7657.1,0.92413
7657.21,0.90953
7657.32,0.83984
7657.43,0.79398
7657.54,0.7218
7657.65,0.74075
7657.76,0.81012
7657.87,0.89914
7657.98,0.96205
7658.09,0.97183
7658.2,0.97746
7658.31,0.97476
7658.42,0.98389
7658.53,0.99621
7658.64,0.99508
7658.75,0.98521
7658.86,0.91635
7658.97,0.86312
7659.08,0.79886
7659.19,0.80626
7659.3,0.84434
