MJD,magV
53502.9,15.1
53504.0,15.3
53519.9,15.2
53524.9,15.0
53526.9,15.1
53530.9,15.0
53534.0,15.1
53545.9,15.0
53546.9,15.3
53547.9,15.3
53548.9,15.2
53549.9,15.3
53555.9,15.3
53556.9,15.1
53557.9,15.1
53620.3,15.3
53644.2,15.3
53645.2,15.3
53670.2,15.3
53675.2,15.3
53678.2,15.3
53679.1,15.3
53680.1,15.3
53685.2,15.3
53692.0,15.6
53693.0,15.6
53696.0,15.5
53697.0,15.5
53697.0,15.5
53697.1,15.3
53701.1,15.3
53704.1,15.3
53705.0,15.4
53709.0,15.3
53712.0,15.5
53712.2,15.3
53714.2,15.2
53722.0,15.6
53724.0,15.4
53725.0,15.1
53731.0,15.4
53738.0,15.3
53741.9,15.7
53752.9,15.7
53760.8,15.4
53760.9,15.6
53763.9,15.6
53764.2,15.4
53770.8,15.5
53772.1,15.2
53778.8,15.6
53782.9,15.3
53786.0,15.3
53786.7,15.6
53786.9,15.3
53788.9,15.3
53790.1,15.3
53793.0,15.3
53793.7,15.4
53794.0,15.3
53795.2,15.3
53795.9,15.3
53797.0,15.3
53798.1,15.1
53799.1,15.3
53801.1,15.2
53802.9,15.3
53803.7,15.7
53804.2,15.0
53805.2,15.1
53808.7,15.4
53813.9,15.2
53814.9,15.3
53815.9,15.3
53816.9,15.3
53817.7,15.7
53818.0,15.3
53820.0,15.3
53821.0,15.3
53823.6,15.6
53824.9,15.3
53833.6,15.5
53835.0,15.1
53836.6,15.3
53838.6,15.6
53841.6,15.7
53845.0,15.1
53845.6,15.6
53845.7,15.5
53846.6,15.6
53850.0,15.3
53852.0,15.1
53853.0,15.3
53854.7,15.3
53867.7,15.4
53875.9,15.2
53877.9,15.3
53881.9,15.2
53884.0,15.1
53884.9,15.3
53885.9,15.3
53906.0,15.1
53915.9,15.2
54010.4,15.1
54023.2,15.3
54034.3,15.1
54037.1,15.3
54040.2,15.3
54042.3,15.1
54045.0,15.4
54050.1,15.3
54054.0,15.6
54055.0,15.3
54056.0,15.3
54057.1,15.3
54062.0,15.3
54063.0,15.5
54064.1,15.3
54064.3,15.1
54065.8,15.6
54066.2,15.3
54067.0,15.5
54067.1,15.3
54070.2,15.3
54071.3,15.2
54080.0,15.3
54081.0,15.3
54082.0,15.3
54085.0,15.3
54087.0,15.3
54089.9,15.4
54091.9,15.5
54104.9,15.7
54108.9,15.3
54109.0,15.4
54112.9,15.4
54113.0,15.2
54115.0,15.3
54119.9,15.3
54123.0,15.3
54124.0,15.3
54124.6,15.5
54125.0,15.3
54126.0,15.3
54134.8,15.5
54140.0,15.4
54145.0,15.3
54146.0,15.3
54149.0,15.3
54151.0,15.3
54152.8,15.4
54153.8,15.5
54154.0,15.4
54154.8,15.6
54163.7,15.7
54168.9,15.4
54169.9,15.4
54170.7,15.5
54171.7,15.4
54171.9,15.5
54172.9,15.3
54173.7,15.5
54173.9,15.3
54175.8,15.4
54176.9,15.4
54178.9,15.4
54180.7,15.8
54180.9,15.4
54181.0,15.3
54184.0,15.2
54186.0,15.2
54186.7,15.5
54189.6,15.4
54196.6,15.6
54196.7,15.4
54196.9,15.4
54197.9,15.3
54198.9,15.3
54199.9,15.4
54199.9,15.4
54200.9,15.4
54201.7,15.2
54202.0,15.3
54202.9,15.3
54203.9,15.3
54206.0,15.3
54206.9,15.2
54207.9,15.3
54210.0,15.3
54211.0,15.2
54211.0,15.3
54211.6,15.6
54213.0,15.3
54215.0,15.3
54215.9,15.0
54224.6,15.5
54226.9,14.8
54226.9,15.3
54228.9,15.3
54229.9,15.3
54232.0,14.8
54232.0,15.3
54232.9,15.3
54235.0,15.3
54236.9,15.3
54243.0,15.3
54254.9,15.3
54255.9,15.1
54256.9,15.3
54260.9,15.4
54264.9,15.3
54265.9,15.3
54266.9,15.3
54269.9,15.3
54284.9,15.3
54398.0,15.6
54410.2,15.4
54424.0,15.4
54425.0,15.4
54426.0,15.6
54429.2,15.5
54430.2,15.4
54431.2,15.6
54434.0,15.6
54439.0,15.6
54440.0,15.6
54441.0,15.5
54442.0,15.4
54445.0,15.4
54446.0,15.4
54446.0,15.4
54447.9,15.7
54451.2,15.5
54454.9,15.5
54457.2,15.6
54462.0,15.2
54462.0,15.2
54463.0,15.3
54464.0,15.3
54465.0,15.1
54465.0,15.3
54465.1,15.3
54467.0,15.4
54467.0,15.5
54467.0,15.5
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.6
54467.0,15.7
54467.0,15.7
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.5
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.6
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.1,15.7
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.5
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54467.2,15.6
54470.0,15.4
54470.0,15.5
54470.0,15.5
54470.0,15.5
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.6
54470.0,15.7
54470.0,15.7
54470.0,15.7
54470.1,15.5
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54470.1,15.6
54472.0,15.3
54473.0,15.2
54473.0,15.4
54473.0,15.7
54473.0,15.7
54473.0,15.7
54473.0,15.7
54473.0,15.7
54473.0,15.7
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.8
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.0,15.9
54473.1,15.8
54473.1,15.8
54473.1,15.9
54474.0,15.6
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.7
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.8
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.0,15.9
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.8
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,15.9
54474.1,16.0
54475.0,15.4
54475.2,15.6
54476.0,15.4
54477.9,15.2
54478.0,15.5
54479.0,15.4
54481.0,15.6
54481.1,15.3
54484.8,15.6
54486.2,15.6
54487.1,15.6
54488.0,15.5
54488.0,15.5
54488.0,15.5
54488.0,15.5
54488.0,15.5
54488.0,15.5
54488.0,15.5
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.6
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.0,15.7
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.5
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.6
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.1,15.7
54488.2,15.5
54488.2,15.5
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.6
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54488.2,15.7
54493.2,15.6
54494.0,15.4
54494.0,15.4
54496.0,15.3
54497.0,15.3
54498.0,15.4
54499.0,15.6
54506.0,15.3
54507.0,15.4
54509.8,15.7
54511.0,15.3
54512.2,15.3
54513.0,15.3
54514.2,15.3
54521.9,15.4
54523.0,15.4
54525.0,15.4
54525.0,15.4
54525.9,15.4
54526.8,15.2
54526.9,15.4
54528.9,15.4
54529.8,15.3
54529.9,15.4
54531.0,15.4
54533.0,15.4
54534.0,15.4
54535.0,15.4
54535.7,15.3
54536.0,15.4
54536.9,15.4
54537.9,15.4
54540.1,15.3
54551.8,15.5
54553.0,15.4
54553.9,15.3
54554.6,15.5
54558.0,15.4
54560.0,15.2
54561.9,15.4
54562.0,15.3
54562.9,15.4
54563.7,15.3
54563.9,15.4
54564.9,15.3
54567.7,15.3
54582.7,15.6
54583.9,15.4
54588.9,15.4
54589.9,15.4
54590.0,15.3
54608.9,15.3
54609.0,15.3
54609.9,15.3
54610.0,15.7
54610.9,15.3
54616.0,15.3
54617.9,15.3
54618.9,15.3
54619.9,15.3
54623.9,15.3
54624.9,15.3
54642.9,15.3
54651.9,15.4
54651.9,15.7
54744.2,15.3
54749.2,15.3
54750.3,15.5
54751.2,15.3
54762.1,15.3
54764.1,15.3
54767.3,15.7
54775.1,15.3
54779.2,15.8
54786.2,15.6
54796.2,15.4
54802.0,15.4
54804.0,15.3
54811.9,15.4
54812.9,15.2
54815.2,15.7
54816.2,15.6
54819.0,15.3
54819.2,15.6
54820.0,15.4
54820.2,15.6
54820.9,15.6
54821.2,15.6
54822.0,15.5
54824.0,15.4
54825.0,15.4
54825.2,15.6
54825.9,15.5
54826.1,15.4
54826.1,15.4
54829.1,15.7
54830.1,15.5
54831.1,15.6
54833.2,15.5
54834.0,15.4
54835.0,15.4
54836.0,15.3
54837.0,15.3
54837.1,15.4
54837.1,15.4
54846.0,15.3
54847.0,15.4
54850.0,15.4
54850.0,15.4
54851.0,15.4
54851.0,15.4
54856.0,15.4
54856.6,15.6
54859.0,15.4
54862.0,15.3
54865.0,15.3
54866.1,15.3
54867.2,15.3
54871.8,15.4
54875.9,15.4
54877.9,15.4
54881.9,15.3
54885.0,15.4
54886.1,15.2
54886.1,15.3
54888.1,15.3
54890.0,15.3
54891.0,15.1
54904.4,15.7
54904.4,15.7
54904.7,15.6
54905.9,15.3
54907.7,15.5
54907.9,15.4
54909.9,15.4
54910.9,15.4
54912.0,15.3
54913.9,15.4
54916.1,15.4
54917.0,15.4
54917.9,15.4
54918.0,15.3
54918.9,15.4
54919.1,15.3
54920.0,15.3
54920.1,15.3
54921.9,15.4
54922.2,15.3
54923.9,15.3
54924.1,15.4
54928.5,15.7
54933.9,15.3
54937.0,15.3
54938.6,15.6
54938.9,15.3
54939.0,15.3
54940.0,15.3
54940.9,15.3
54942.0,15.3
54942.9,15.4
54949.9,15.4
54951.1,15.4
54952.1,15.4
54953.9,15.3
54955.4,15.7
54958.4,15.6
54963.9,15.3
54964.9,15.3
54969.0,15.4
54969.9,15.3
54972.0,15.3
54972.9,15.4
54973.0,15.5
54973.9,15.3
54975.0,15.3
54975.9,15.3
54977.9,15.4
54980.9,15.4
54986.9,15.5
54994.0,15.3
54997.0,15.4
54997.9,15.6
54998.9,15.4
54999.9,15.4
55000.9,15.4
55001.9,15.3
55003.9,15.4
55004.9,15.3
55006.9,15.4
55009.0,15.4
55021.9,15.4
55035.9,15.3
55061.4,15.4
55128.2,15.1
55128.2,15.3
55130.2,15.4
55131.2,15.4
55132.2,15.4
55145.1,15.3
55147.1,15.4
55148.2,15.4
55153.1,15.3
55160.1,15.4
55172.0,15.3
55174.1,15.3
55180.0,15.3
55180.0,15.3
55181.0,15.3
55184.1,15.1
55185.0,15.3
55187.0,15.3
55191.2,15.4
55192.1,15.4
55193.2,15.4
55194.2,15.4
55195.2,15.5
55196.2,15.5
55200.0,15.3
55201.0,15.4
55202.0,15.4
55203.0,15.4
55204.0,15.3
55204.2,15.0
55206.0,15.2
55206.0,15.3
55207.0,15.3
55210.0,15.3
55212.0,15.4
55216.0,15.1
55216.0,15.2
55218.0,15.3
55219.0,15.4
55220.0,15.4
55231.0,15.3
55233.0,15.3
55234.0,15.4
55235.0,15.4
55236.0,15.4
55237.0,15.4
55240.0,15.4
55242.9,15.4
55244.0,15.4
55245.0,15.4
55246.0,15.4
55247.0,15.4
55252.2,15.3
55253.2,15.4
55266.0,15.4
55266.9,15.4
55267.9,15.4
55268.2,15.4
55268.9,15.4
55269.1,15.4
55270.0,15.4
55271.2,15.4
55272.1,15.0
55276.0,15.4
55278.0,15.3
55280.1,15.4
55289.9,15.3
55291.0,15.4
55292.0,15.3
55293.5,15.4
55295.0,15.3
55296.1,15.4
55297.0,15.3
55299.0,15.3
55299.0,15.4
55302.0,15.3
55303.0,15.4
55303.1,15.4
55304.0,15.2
55318.9,15.4
55319.9,15.2
55319.9,15.3
55323.0,15.4
55325.0,15.4
55326.0,15.2
55326.9,15.3
55332.0,15.4
55332.9,15.3
55333.9,15.4
55335.0,15.3
55337.9,15.0
55347.9,15.4
55349.9,15.3
55350.9,15.3
55361.9,15.4
55363.0,15.4
55375.9,15.4
55382.9,15.4
55386.9,15.4
55388.9,15.4
55479.2,15.3
55509.2,15.4
55511.1,15.4
55519.2,15.4
55533.0,15.4
55534.1,15.4
55541.1,15.4
55541.7,15.5
55558.0,15.0
55558.0,15.0
55558.1,15.2
55558.1,15.4
55560.0,15.0
55560.0,15.2
55560.1,15.4
55561.0,15.0
55561.0,15.2
55562.0,15.0
55563.1,15.4
55564.0,15.0
55564.0,15.2
55564.1,15.3
55565.0,15.0
55565.0,15.1
55565.1,15.4
55568.0,15.2
55569.0,15.3
55577.0,15.3
55584.0,15.4
55589.0,15.4
55590.0,15.4
55591.0,15.4
55592.0,15.4
55593.0,15.4
55593.0,15.4
55594.9,14.8
55595.0,15.4
55595.0,15.4
55595.0,15.4
55595.0,15.4
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.5
55595.0,15.6
55595.0,15.6
55595.0,15.6
55595.0,15.6
55595.0,15.6
55595.8,15.3
55596.7,15.5
55596.7,15.5
55596.7,15.5
55596.7,15.6
55596.7,15.6
55596.7,15.6
55597.7,15.6
55597.7,15.7
55597.7,15.7
55597.7,15.7
55598.7,15.7
55598.7,15.7
55598.7,15.7
55598.7,15.7
55598.7,15.7
55598.7,15.7
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.6
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.7
55598.8,15.8
55598.8,15.8
55598.8,15.8
55598.9,15.6
55598.9,15.6
55598.9,15.6
55598.9,15.6
55598.9,15.6
55598.9,15.6
55598.9,15.6
55598.9,15.7
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55599.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.5
55601.0,15.6
55602.9,15.3
55605.1,15.3
55605.1,15.3
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.5
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.0,15.6
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.5
55606.1,15.6
55606.1,15.6
55606.1,15.6
55606.1,15.6
55606.1,15.6
55613.9,15.4
55617.9,15.4
55617.9,15.5
55617.9,15.5
55617.9,15.5
55618.0,15.4
55618.0,15.4
55618.0,15.4
55618.0,15.4
55618.0,15.4
55618.0,15.4
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.5
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.6
55618.0,15.7
55618.0,15.7
55618.0,15.7
55618.0,15.7
55618.0,15.7
55618.0,15.7
55618.0,15.7
55620.0,15.5
55622.1,15.3
55622.9,15.3
55626.9,15.5
55626.9,15.6
55626.9,15.6
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.5
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55627.0,15.6
55628.1,15.3
55629.8,15.6
55632.0,15.3
55633.1,15.4
