mjd,mag,err_mag
5629.8363925499998,11.1468,0.00561807
5629.8371263500003,11.1425,0.00560191
5629.8378601300001,11.1425,0.00558893
5629.8385939199998,11.1445,0.00559284
5629.8393276999996,11.1438,0.00559767
5629.8415291600004,11.1362,0.00548375
5629.8422629500001,11.1431,0.00551689
5629.8437304999998,11.1507,0.00554636
5629.8444642699997,11.1419,0.00549413
5629.8451980500004,11.1523,0.00553521
5629.8459318300002,11.152,0.0055376
5629.8466656000001,11.1549,0.00552806
5629.8481332600004,11.1483,0.00548213
5629.8496008100001,11.1483,0.00546771
5629.8503345800000,11.1492,0.00546037
5629.8510683599998,11.1451,0.005454
5629.8518021199998,11.1482,0.00552989
5629.9171982500002,11.1555,0.00551645
5629.9179320200001,11.1548,0.00553361
5629.9193995699998,11.1516,0.00549642
5629.9201333399997,11.1526,0.00548761
5629.9223347699999,11.1548,0.00558615
5629.9596327800000,11.1379,0.00580957
5629.9611004999997,11.1567,0.00561034
5629.9618343000002,11.1457,0.00554073
5629.9625681099997,11.1573,0.00561819
5629.9647695200001,11.141,0.00555598
5629.9655033299996,11.1482,0.00560817
5629.9662371300001,11.15,0.00563238
5629.9669710400003,11.1485,0.00561076
5629.9677048499998,11.1484,0.00563213
5629.9684386500003,11.1479,0.00562225
5629.9691724499999,11.1482,0.00562751
5629.9699062500003,11.1494,0.00564435
5629.9706400499999,11.1484,0.00562477
5629.9713738399996,11.1457,0.00560423
5629.9721076400001,11.1484,0.00563037
5629.9728414299998,11.1544,0.00566794
5629.9735753499999,11.1578,0.0056815
5629.9743091399996,11.1429,0.005624
5629.9765105099996,11.1452,0.00560233
5629.9787118800004,11.1487,0.00562094
5629.9801795699996,11.1514,0.0056453
5629.9823809199997,11.1543,0.00555103
5629.9831146899996,11.1509,0.00552302
5629.9838484700003,11.154,0.0055783
5629.9845822600000,11.1538,0.00556358
5629.9853160299999,11.1517,0.00552321
5629.9860498099997,11.1484,0.00551321
5629.9867837000002,11.1551,0.00554053
5629.9875174700001,11.1548,0.00552176
5629.9882512400000,11.1484,0.00549837
5629.9889850199997,11.1513,0.00549155
5629.9897187899996,11.1519,0.00549683
5629.9904525600004,11.1508,0.00546351
5629.9911863300003,11.1477,0.00544693
5629.9919201100001,11.1476,0.00545665
5629.9926538700001,11.1483,0.00552281
5630.0294724699997,11.1458,0.00647156
5630.0302063899999,11.1483,0.00587451
5630.0309401900004,11.16,0.00568684
5630.0316739999998,11.1516,0.00559113
5630.0324078100002,11.1501,0.00557045
5630.0331416099998,11.1477,0.00557828
5630.0338754100003,11.149,0.00560032
5630.0346092099999,11.1491,0.00559901
5630.0353430200003,11.1485,0.00560519
5630.0360768199998,11.1516,0.00562987
5630.0368107400000,11.1534,0.00563206
5630.0375445500003,11.1554,0.00565463
5630.0382783400000,11.1513,0.00563616
5630.0390121500004,11.1513,0.00564389
5630.0397459400001,11.1488,0.00562233
5630.0412135400002,11.1395,0.00558632
5630.0419473399998,11.1566,0.00563735
5630.0426811400002,11.1543,0.00564375
5630.0434150499996,11.1425,0.00561521
5630.0441488400002,11.1528,0.00565597
5630.0448826299998,11.1498,0.00565194
5630.0456164300003,11.1485,0.00564006
5630.0463502200000,11.1485,0.00564561
5630.0470840099997,11.1483,0.00564242
5630.0478178000003,11.1486,0.0056242
5630.0485515900000,11.1489,0.00562892
5630.0492853699998,11.1526,0.00563544
5630.0500192700001,11.1478,0.00559819
5630.0507530599998,11.158,0.00568701
5630.0522206200003,11.1487,0.00552727
5630.0529544100000,11.1625,0.0055779
5630.0536881899998,11.1552,0.0055702
5630.0544219599997,11.1507,0.00557078
5630.0551557400004,11.1463,0.00552029
5630.0558895200002,11.1495,0.00554108
5630.0566234099997,11.1457,0.00551037
5630.0573571799996,11.1494,0.00550778
5630.0580909600003,11.1507,0.00549584
5630.0588247400001,11.1508,0.00549997
5630.0595585100000,11.1517,0.00548305
5630.0602922799999,11.1428,0.00545809
5630.0610260499998,11.1528,0.00547941
5630.0617598199997,11.1494,0.00546035
5630.0624935899996,11.1528,0.00548932
5630.0632274800000,11.1511,0.00557018
5630.0998314899998,11.1522,0.0064147
5630.1005652900003,11.1551,0.00585896
5630.1012990999998,11.1547,0.00565761
5630.1020329100002,11.1532,0.0056064
5630.1027667099997,11.152,0.00556816
5630.1035005100002,11.1487,0.00558544
5630.1042343199997,11.1507,0.00560388
5630.1049681200002,11.1534,0.00562881
5630.1057019299997,11.1581,0.00564307
5630.1064358399999,11.152,0.00562645
5630.1071696500003,11.1512,0.0056312
5630.1079034400000,11.1547,0.00563977
5630.1086372500004,11.1484,0.0056259
5630.1093710499999,11.1516,0.00563129
5630.1101048500004,11.151,0.00564983
5630.1108386500000,11.1464,0.00563644
5630.1123062400002,11.1621,0.00565274
5630.1130401500004,11.1554,0.00565938
5630.1137739500000,11.1541,0.00566802
5630.1152415400002,11.1552,0.00567158
5630.1159753399997,11.1501,0.00564367
5630.1174429100001,11.1463,0.00562127
5630.1181767099997,11.1504,0.00561941
5630.1189104900004,11.1563,0.00564772
5630.1196443999997,11.1509,0.00562046
5630.1203781800004,11.1523,0.00562181
5630.1211119700001,11.1532,0.00564248
5630.1233133200003,11.161,0.00558166
5630.1240470900002,11.1556,0.00558108
5630.1247808700000,11.1502,0.00556965
5630.1269823100001,11.15,0.00552608
5630.1277160899999,11.1526,0.00551654
5630.1284498699997,11.1524,0.00550183
5630.1291836399996,11.1511,0.00550076
5630.1299174100004,11.1551,0.00550904
5630.1306511900002,11.1528,0.00550211
5630.1313849600001,11.1551,0.00550056
5630.1321187300000,11.1533,0.00547022
5630.1328526099996,11.1538,0.00549015
5630.1335863900003,11.1503,0.00555045
5630.1709516199999,11.1652,0.00589582
5630.1716854300003,11.1577,0.00568704
5630.1724192399997,11.1529,0.00560507
5630.1731530400002,11.1512,0.0055731
5630.1738868499997,11.154,0.00560738
5630.1746206400003,11.1533,0.00561856
5630.1753544499998,11.1528,0.00561921
5630.1760882600001,11.1488,0.00560735
5630.1768220499998,11.1541,0.00564878
5630.1775559799999,11.1571,0.00565608
5630.1782897800003,11.1598,0.00565886
5630.1790235799999,11.1477,0.00562203
5630.1797573800004,11.1523,0.00565888
5630.1804911800000,11.1452,0.00562938
5630.1812249799996,11.1409,0.00561819
5630.1819587700002,11.1477,0.00562253
5630.1834263800001,11.1367,0.0055644
5630.1841602900004,11.1371,0.00557928
5630.1848940700002,11.1307,0.0055471
5630.1856278699997,11.1319,0.00554283
5630.1863616700002,11.1318,0.00554672
5630.1870954500000,11.1349,0.00555242
5630.1885630400002,11.143,0.00558502
5630.1892968200000,11.1325,0.00552864
5630.1900306099997,11.1294,0.0055177
5630.1907645100000,11.1295,0.00551485
5630.1914982999997,11.126,0.00551146
5630.1929658600002,11.1358,0.00548065
5630.1936996499999,11.1297,0.00543223
5630.1944334199998,11.1398,0.00550391
5630.1951671999996,11.1318,0.0054859
5630.1959009800003,11.1402,0.00549593
5630.1966347600001,11.1233,0.005419
5630.1973686499996,11.124,0.00540223
5630.1981024300003,11.1265,0.00541352
5630.1988362000002,11.1349,0.00541409
5630.1995699700001,11.131,0.00541016
5630.2003037499999,11.1385,0.00542189
5630.2017712899997,11.135,0.00540299
5630.2025050599996,11.1374,0.00539977
5630.2032388300004,11.1333,0.00540387
5630.2039727199999,11.1403,0.00551542
5630.2414310100003,11.1541,0.00582657
5630.2421648099998,11.1404,0.00561853
5630.2428986200002,11.1507,0.00559012
5630.2436324299997,11.1538,0.00558678
5630.2443662200003,11.1558,0.00561936
5630.2451000299998,11.1521,0.00561975
5630.2458338300003,11.1578,0.00565081
5630.2465676399997,11.162,0.00566798
5630.2473014400002,11.1563,0.00566062
5630.2480353600004,11.1536,0.00564821
5630.2487691599999,11.1439,0.00560049
5630.2495029600004,11.1494,0.00564652
5630.2502367600000,11.1442,0.0056266
5630.2509705599996,11.1427,0.00563022
5630.2517043600001,11.1507,0.00565332
5630.2524381599997,11.1552,0.00565157
5630.2539057499998,11.1513,0.00562587
5630.2546396600001,11.1497,0.00564188
5630.2553734599996,11.1517,0.00563449
5630.2561072500002,11.1502,0.00563208
5630.2568410399999,11.1512,0.00563017
5630.2575748400004,11.1533,0.00564129
5630.2583086200002,11.147,0.00560588
5630.2590424199998,11.1482,0.00560726
5630.2597762100004,11.1567,0.00563822
5630.2605099900002,11.1583,0.00565504
5630.2612438899996,11.1582,0.00565171
5630.2619776800002,11.1525,0.00563308
5630.2634452399998,11.1582,0.00557007
5630.2641790199996,11.1557,0.00556046
5630.2649128100002,11.1595,0.0055957
5630.2656465800001,11.1579,0.00559775
5630.2663803599999,11.1499,0.00552715
5630.2671141299998,11.15,0.00554067
5630.2678480300001,11.1551,0.00553649
5630.2685818000000,11.156,0.00553186
5630.2693155799998,11.1583,0.00553846
5630.2700493499997,11.1559,0.0055191
5630.2707831199996,11.1606,0.00553016
5630.2722506600003,11.1498,0.00548544
5630.2729844400001,11.1524,0.00547315
5630.2744520899996,11.1493,0.00554752
5630.3117361900004,11.1572,0.00590159
5630.3124699999998,11.1553,0.00568656
5630.3132038000003,11.1475,0.00559043
5630.3139376099998,11.1483,0.00555851
5630.3146714100003,11.1547,0.00561999
5630.3154052099999,11.1483,0.00559404
5630.3161390200003,11.1517,0.00562896
5630.3168728299997,11.1492,0.00561106
5630.3176066200003,11.1547,0.00564833
5630.3183405399996,11.1491,0.00562752
5630.3190743400000,11.1443,0.00560439
5630.3198081500004,11.1419,0.00561123
5630.3205419400001,11.1462,0.00563862
5630.3212757499996,11.15,0.00564962
5630.3220095500001,11.1442,0.00562149
5630.3227433399998,11.1517,0.00563437
5630.3242109299999,11.1584,0.00565729
5630.3249448500001,11.1582,0.00566503
5630.3256786399998,11.1552,0.0056515
5630.3264124400002,11.1535,0.00564196
5630.3271462399998,11.1509,0.0056187
5630.3278800199996,11.1532,0.0056398
5630.3286138100002,11.1495,0.00562596
5630.3293475999999,11.1535,0.00563531
5630.3300813899996,11.1513,0.00562766
5630.3308151800002,11.1537,0.00563258
5630.3315490799996,11.1523,0.00562888
5630.3322828600003,11.1523,0.00562731
5630.3330166400001,11.1463,0.00560817
5630.3337504299998,11.1584,0.00558657
5630.3344842099996,11.1556,0.0055504
5630.3352179900003,11.1446,0.00551609
5630.3359517700001,11.1533,0.00557978
5630.3366855400000,11.1516,0.00551833
5630.3374193199998,11.1476,0.0055216
5630.3381532100002,11.1496,0.00550561
5630.3388869900000,11.1485,0.0054933
5630.3823258700004,11.1506,0.00580241
5630.3830596700000,11.1477,0.0056375
5630.3837934800003,11.145,0.005574
5630.3845273899997,11.1488,0.00557342
5630.3852612000001,11.1486,0.0055846
5630.3859949999996,11.1454,0.00558834
5630.3874626099996,11.1358,0.00557606
5630.3881964100001,11.1489,0.00562111
5630.3889302199996,11.1396,0.00558113
5630.3896640200001,11.1461,0.00561156
5630.3903978199996,11.1506,0.00564533
5630.3911316200001,11.144,0.00561441
5630.3918655300004,11.1514,0.00564344
5630.3925993399998,11.1482,0.00562869
5630.3948007199997,11.1546,0.00564937
5630.3955345200002,11.1487,0.00563387
5630.3962683199998,11.1446,0.00559792
5630.3970020999996,11.1449,0.00561204
5630.3977359000000,11.1491,0.00562633
5630.3984698000004,11.1427,0.00559637
5630.3992036000000,11.1471,0.00560878
5630.3999373799998,11.1481,0.00560703
5630.4006711700004,11.1487,0.00560227
5630.4014049600000,11.1491,0.00559939
5630.4021387399998,11.1531,0.00561448
5630.4028725300004,11.1442,0.00558411
5630.4036063200001,11.1512,0.00561328
5630.4043400900000,11.15,0.00553806
5630.4050739900003,11.1537,0.00553358
5630.4058077700001,11.1523,0.00553664
5630.4065415499999,11.1317,0.00544784
5630.4072753199998,11.1456,0.00549494
5630.4080091100004,11.1216,0.00537191
5630.4102104300000,11.1111,0.00529266
5630.4109441999999,11.1374,0.00539736
5630.4124118600002,11.1049,0.00525647
5630.4146131699999,11.1487,0.00547477
5630.4153469499997,11.1447,0.00553628
5630.4528202800002,11.1472,0.00579961
5630.4535540799998,11.1447,0.00562692
5630.4550218000004,11.1476,0.0055346
5630.4557556099999,11.1531,0.00562012
5630.4564894100004,11.1494,0.00561264
5630.4572232199998,11.1517,0.0056238
5630.4586908199999,11.1517,0.00563848
5630.4594246300003,11.1484,0.00562095
5630.4601584299999,11.1524,0.00562881
5630.4608922300004,11.156,0.00564444
5630.4616261399997,11.156,0.00564983
5630.4623599400002,11.1572,0.00564644
5630.4630937499996,11.1548,0.00563627
5630.4652951400003,11.1571,0.005663
5630.4660289300000,11.1537,0.00565618
5630.4667627299996,11.1459,0.00562544
5630.4674965100003,11.1507,0.00562307
5630.4682303099999,11.1505,0.00563951
5630.4689642100002,11.1487,0.00561356
5630.4696980099998,11.144,0.00560142
5630.4733669400002,10.882,0.00448837
5630.4741007200000,10.9273,0.00465668
5630.4748344999998,10.9658,0.0047294
5630.4755684000002,10.9948,0.00485209
5630.4763021799999,11.0124,0.00491846
5630.4777697299996,11.0299,0.00498302
5630.4785035100003,11.0597,0.00511961
5630.4807048399998,11.0701,0.00512457
5630.4851075799997,11.1177,0.00534781
5630.4858413499996,11.1172,0.00544542
5630.5230185000000,11.1449,0.00589108
5630.5237522999996,11.1441,0.00569021
5630.5244861100000,11.1487,0.00560043
5630.5252199200004,11.1477,0.00556055
5630.5259538299997,11.1523,0.00554333
5630.5266876300002,11.1472,0.00559362
5630.5274214399997,11.1519,0.0056153
5630.5281552500001,11.1531,0.00562204
5630.5288890399997,11.1508,0.00562171
5630.5296228500001,11.1505,0.00562198
5630.5303566499997,11.1522,0.00562679
5630.5310904500002,11.1497,0.005621
5630.5318242499998,11.1552,0.005647
5630.5325581699999,11.1462,0.00561597
5630.5332919700004,11.1559,0.00565216
5630.5354933600001,11.1413,0.00560549
5630.5362271499998,11.1498,0.00564107
5630.5369609500003,11.1509,0.00564342
5630.5376947400000,11.1482,0.00562432
5630.5384285299997,11.1495,0.00562637
5630.5391624399999,11.1448,0.0056059
5630.5398962299996,11.1522,0.00562343
5630.5406300200002,11.1534,0.00560256
5630.5413638099999,11.1519,0.00560293
5630.5420975999996,11.1487,0.00557536
5630.5428313800003,11.1487,0.0055823
5630.5435651700000,11.1443,0.00557061
5630.5450327299995,11.1538,0.0055583
5630.5457666200000,11.1425,0.0054863
5630.5472341900004,11.1487,0.00553882
5630.5487017400001,11.1442,0.00549018
5630.5494355199999,11.1492,0.00550294
5630.5501692899998,11.1456,0.00548931
5630.5509030699995,11.1473,0.00548712
5630.5516368500002,11.1491,0.0054936
5630.5523707299999,11.1465,0.00546399
5630.5531044999998,11.1474,0.00547521
5630.5538382699997,11.1481,0.00545825
5630.5545720500004,11.1471,0.00545724
5630.5553058100004,11.1473,0.00546135
5630.5935018999999,11.1382,0.00585135
5630.5942357100002,11.137,0.00563804
5630.5949695099998,11.1451,0.00558547
5630.5957033200002,11.1482,0.00555823
5630.5964372300004,11.1403,0.00553222
5630.5971710399999,11.1437,0.00556427
5630.5979048500003,11.1494,0.00556556
5630.5986386400000,11.1451,0.00558095
5630.5993724500004,11.147,0.00559465
5630.6001062500000,11.1441,0.00558851
5630.6008400500004,11.1453,0.00559498
5630.6015738599999,11.1478,0.0056212
5630.6023076499996,11.149,0.0056375
5630.6030414500001,11.1465,0.00562218
5630.6037753700002,11.1497,0.00562633
5630.6059767600000,11.1455,0.00561465
5630.6067105599996,11.1504,0.00564134
5630.6074443500002,11.1534,0.00562987
5630.6081781499997,11.1488,0.00563
5630.6089119400003,11.1472,0.00562612
5630.6096457300000,11.1542,0.00563621
5630.6103796300004,11.1494,0.00562849
5630.6111134200000,11.1507,0.00559857
5630.6118472099997,11.1438,0.00558039
5630.6125809900004,11.1458,0.00558334
5630.6133147800001,11.1455,0.00556739
5630.6140485699998,11.1492,0.00560252
5630.6162499100001,11.1461,0.00549851
5630.6169838100004,11.153,0.00554921
5630.6177175900002,11.15,0.00554752
5630.6184513700000,11.1529,0.00553474
5630.6191851399999,11.1507,0.00552991
5630.6199189199997,11.1442,0.00549458
5630.6206527000004,11.1482,0.00550547
5630.6213864600004,11.1522,0.00551676
5630.6221202400002,11.1491,0.00549666
5630.6228540200000,11.1486,0.0054814
5630.6235878999996,11.1456,0.00547475
5630.6243216700004,11.1469,0.00547276
5630.6250554400003,11.1464,0.00545371
5630.6257892200001,11.1507,0.00548093
5630.6265229800001,11.1454,0.00551056
5630.6633056700002,11.1569,0.00630936
5630.6640394699998,11.1512,0.00583421
5630.6647732800002,11.1436,0.00560954
5630.6662408800003,11.1475,0.00554832
5630.6669746899997,11.146,0.00555755
5630.6677086099999,11.1462,0.00556848
5630.6684424100004,11.1474,0.00558455
5630.6691762099999,11.1458,0.00557603
5630.6699100200003,11.1432,0.00557154
5630.6706438199999,11.1483,0.00561138
5630.6713776200004,11.1497,0.00561844
5630.6721114200000,11.1462,0.00560529
5630.6728452099997,11.1489,0.00562906
5630.6735790200000,11.1492,0.00562417
5630.6743129300003,11.1519,0.00564108
5630.6757805300003,11.1491,0.00563194
5630.6772481199996,11.1412,0.00560383
5630.6779819100002,11.1521,0.00563596
5630.6787157099998,11.1532,0.00565798
5630.6794495000004,11.1488,0.0056354
5630.6801832900001,11.1507,0.00563853
5630.6809172000003,11.1486,0.00563001
5630.6816509800001,11.1432,0.00558493
5630.6823847799997,11.1483,0.00559521
5630.6831185600004,11.1487,0.00560046
5630.6845861299998,11.1497,0.0056041
5630.6867874800000,11.1466,0.00551207
5630.6875213699996,11.1486,0.00552836
5630.6882551500003,11.1438,0.0055179
5630.6889889300001,11.1436,0.00549574
5630.6897227099998,11.1398,0.00547188
5630.6911902499996,11.1389,0.005447
5630.6919240300003,11.1387,0.00544933
5630.6926578000002,11.1427,0.00545688
5630.6933915800000,11.1389,0.00544285
5630.6941254599997,11.148,0.00546731
5630.6948592299996,11.1446,0.00545017
5630.6955930000004,11.1464,0.00544068
5630.6963267700003,11.1485,0.0054688
5630.6970605500001,11.1515,0.00555621
5630.7346391900001,11.1529,0.0057835
5630.7353729899996,11.16,0.0056817
5630.7361067900001,11.1562,0.00558757
5630.7368405999996,11.1455,0.0055392
5630.7375744000001,11.1499,0.0055718
5630.7383081999997,11.1521,0.00560016
5630.7397758099996,11.1516,0.00560692
5630.7405096100001,11.1476,0.00559969
5630.7412435300002,11.1491,0.0056192
5630.7419773299998,11.1512,0.00562844
5630.7427111300003,11.1507,0.00563122
5630.7434449299999,11.1538,0.0056511
5630.7441787400003,11.1507,0.00564291
5630.7449125300000,11.1494,0.00563905
5630.7463801200001,11.1522,0.00563168
5630.7471139199997,11.1429,0.00560577
5630.7478478300000,11.1415,0.00559826
5630.7485816300004,11.1409,0.00560534
5630.7493154200001,11.1529,0.00566154
5630.7500492099998,11.1534,0.00566081
5630.7507830000004,11.1564,0.00567299
5630.7515167900001,11.1505,0.00563785
5630.7522505799998,11.1466,0.00560731
5630.7529843700004,11.1525,0.00562215
5630.7537181500002,11.1559,0.00563233
5630.7544520600004,11.1517,0.00560946
5630.7566533999998,11.1431,0.00550456
5630.7588547400001,11.1588,0.00559462
5630.7595885199999,11.1476,0.0055113
5630.7603222999996,11.1579,0.00556278
5630.7610561900001,11.159,0.00555711
5630.7617899600000,11.1488,0.0055
5630.7625237299999,11.1491,0.00550027
5630.7632575099997,11.1514,0.00550421
5630.7639912799996,11.1514,0.00549086
5630.7647250500004,11.1503,0.00547671
5630.7654588200003,11.1494,0.00547501
5630.7669263600001,11.1494,0.00547792
5630.7676602499996,11.1519,0.00558896
5630.8093134700002,11.1488,0.00558512
5630.8100473900004,11.1488,0.00559113
5630.8107811899999,11.1541,0.00562136
5630.8115149900004,11.1494,0.00561537
5630.8122487999999,11.1511,0.00561488
5630.8129826000004,11.1495,0.00563103
5630.8137163900001,11.1539,0.00564646
5630.8144501999996,11.1492,0.00563086
5630.8151840000000,11.1485,0.00563001
5630.8166517000000,11.1409,0.00559066
5630.8173854999995,11.1382,0.00558969
5630.8181193000000,11.1367,0.00558603
5630.8188530899997,11.1441,0.00563097
5630.8195868900002,11.1485,0.00564827
5630.8203206799999,11.1435,0.00562994
5630.8210544699996,11.1526,0.00566796
5630.8225220400000,11.1502,0.00562636
5630.8232559500002,11.1468,0.00561049
5630.8239897300000,11.1415,0.00556774
5630.8247235199997,11.1426,0.00558198
5630.8254573000004,11.1472,0.00559914
5630.8276586499996,11.147,0.00550521
5630.8283924300003,11.1479,0.00552913
5630.8291262100001,11.1522,0.00555277
5630.8298600999997,11.1567,0.00555651
5630.8305938699996,11.1514,0.00552738
5630.8313276500003,11.1588,0.00556172
5630.8320614300001,11.1477,0.00549379
5630.8327952000000,11.1551,0.00553294
5630.8335289799998,11.1487,0.00548925
5630.8342627499997,11.1516,0.00549388
5630.8357302900004,11.1517,0.00548569
5630.8364641700000,11.1451,0.00544113
5630.8371979499998,11.1515,0.00547921
5630.8379317099998,11.1484,0.00551978
5630.9037862100004,11.1607,0.00556073
5630.9045199700004,11.1566,0.00551834
5630.9052537500002,11.1517,0.00549042
5630.9059875200001,11.1526,0.00547748
5630.9067212900000,11.1494,0.00545933
5630.9074550599998,11.1527,0.00547267
5630.9081888299997,11.1514,0.00551691
5630.9480727999999,11.0309,0.00502067
5630.9495405199996,11.0812,0.00523868
5630.9517419300000,11.1254,0.0054846
5630.9524757400004,11.1492,0.00561221
5630.9532095300001,11.1438,0.00559645
5630.9539433399996,11.1487,0.0056197
5630.9546771300002,11.146,0.00562225
5630.9561448499999,11.1436,0.00560454
5630.9576124499999,11.1539,0.00564632
5630.9583462399996,11.1458,0.00562661
5630.9590800400001,11.1435,0.0056226
5630.9598138199999,11.1499,0.00564652
5630.9605476200004,11.145,0.00563745
5630.9612814200000,11.1511,0.0056618
5630.9620151999998,11.1509,0.00566055
5630.9627491100000,11.1493,0.00565095
5630.9634828999997,11.1429,0.00559949
5630.9642166900003,11.1457,0.00561579
5630.9649504700001,11.1432,0.00558972
5630.9656842599998,11.1468,0.00560494
5630.9664180399996,11.1478,0.00560474
5630.9686193899997,11.1501,0.00550705
5630.9700870500001,11.1435,0.00550851
5630.9708208399998,11.1568,0.00557156
5630.9715546199996,11.1501,0.00552382
5630.9722883799996,11.1487,0.00551648
5630.9730221600003,11.1493,0.00551276
5630.9737559400000,11.1501,0.00550233
5630.9744897099999,11.1496,0.00549067
5630.9752234799998,11.149,0.00548949
5630.9759572499997,11.1495,0.00548112
5630.9766911400002,11.1508,0.005477
5630.9774249000002,11.1548,0.00546873
5630.9781586800000,11.1483,0.00547796
5630.9788924400000,11.1501,0.00555898
5631.0163666799999,11.1575,0.00589422
5631.0171004900003,11.1436,0.00561398
5631.0178342899999,11.154,0.00557916
5631.0193018900000,11.153,0.00559265
5631.0200357000003,11.1485,0.00559077
5631.0207694999999,11.1501,0.00559687
5631.0215033000004,11.1498,0.00560058
5631.0222372300004,11.1519,0.0056365
5631.0229710200001,11.1505,0.00560708
5631.0237048299996,11.1588,0.00566171
5631.0244386200002,11.1501,0.00563638
5631.0251724299997,11.152,0.005631
5631.0259062300001,11.1502,0.00564694
5631.0266400199998,11.1511,0.00565468
5631.0281076199999,11.1523,0.00564214
5631.0288415300001,11.1416,0.00561633
5631.0295753199998,11.1423,0.00562326
5631.0303091200003,11.15,0.00564194
5631.0310429100000,11.1512,0.00566007
5631.0317766999997,11.1477,0.00564623
5631.0325104900003,11.1473,0.00563555
5631.0339780699996,11.1542,0.00565438
5631.0347118600002,11.1526,0.00563867
5631.0354456400000,11.1505,0.00562757
5631.0369133300001,11.1497,0.00562981
5631.0383809000004,11.143,0.00550439
5631.0391146700003,11.1548,0.00553755
5631.0398484500001,11.1412,0.00551273
5631.0405822299999,11.1487,0.0055565
5631.0413160099997,11.1463,0.00553055
5631.0420497900004,11.1544,0.00555399
5631.0427836800000,11.1501,0.00552994
5631.0435174499999,11.1484,0.00551087
5631.0442512199998,11.1454,0.00548246
5631.0449850000005,11.1572,0.00552389
5631.0457187600005,11.1487,0.0054867
5631.0464525400002,11.1516,0.0054813
5631.0471863100001,11.1505,0.00546991
5631.0479200800000,11.1538,0.00547278
5631.0486538499999,11.1514,0.0054754
5631.0493877299996,11.1535,0.00557417
5631.0859166999999,11.1501,0.00643796
5631.0873844300004,11.1558,0.00567917
5631.0881182399999,11.1539,0.00560121
5631.0888520300005,11.1545,0.00557229
5631.0895858399999,11.1546,0.00560666
5631.0903196400004,11.1509,0.00558798
5631.0910534400000,11.1552,0.00562413
5631.0925210500000,11.1506,0.00561814
5631.0932548500004,11.1558,0.0056473
5631.0939887699997,11.161,0.00566405
5631.0947225700002,11.1561,0.00566035
5631.0954563599998,11.1532,0.00565811
5631.0961901700002,11.1419,0.00561425
5631.0969239699998,11.1514,0.00566405
5631.0991253599996,11.1512,0.00565148
5631.0998591500002,11.1452,0.00563221
5631.1005930600004,11.1525,0.00566643
5631.1013268500001,11.1538,0.00567063
5631.1020606499997,11.1485,0.00564215
5631.1027944300004,11.1502,0.00564527
5631.1042620199996,11.1528,0.00562842
5631.1049958000003,11.1551,0.00564634
5631.1057295900000,11.1532,0.00562805
5631.1064633699998,11.1507,0.00562503
5631.1071972800000,11.1509,0.00562862
5631.1093986200003,11.1486,0.0055084
5631.1101324000001,11.1553,0.00557428
5631.1108661799999,11.1509,0.00556644
5631.1115999499998,11.1494,0.00554188
5631.1123337299996,11.1536,0.00556185
5631.1130675100003,11.1476,0.00551402
5631.1138013999998,11.1499,0.00551777
5631.1145351699997,11.1496,0.00549426
5631.1152689399996,11.1513,0.00550554
5631.1160027200003,11.15,0.00549054
5631.1167364800003,11.1557,0.00550607
5631.1174702600001,11.1531,0.00549015
5631.1182040300000,11.1556,0.00548881
5631.1189377900000,11.1549,0.00549111
5631.1196715599999,11.1495,0.00552275
5631.1637333400004,11.1544,0.00564061
5631.1644671499998,11.1528,0.00564114
5631.1666685500004,11.1443,0.00563206
5631.1674023400001,11.1424,0.0056257
5631.1688700499999,11.1556,0.00565811
5631.1696038500004,11.1562,0.00567599
5631.1703376500000,11.1551,0.00566571
5631.1725390199999,11.1476,0.00563297
5631.1732728200004,11.1474,0.00562507
5631.1740066100001,11.1511,0.00563728
5631.1747405100004,11.1491,0.00561321
5631.1754743000001,11.1306,0.00552835
5631.1762080799999,11.1326,0.00553034
5631.1776756500003,11.1428,0.00559682
5631.1791432199998,11.1484,0.00554904
5631.1798769899997,11.1583,0.00554501
5631.1806107800003,11.1505,0.00555089
5631.1813446699998,11.1469,0.00554308
5631.1820784499996,11.1479,0.00554486
5631.1828122200004,11.1412,0.00549658
5631.1835460000002,11.1429,0.00548581
5631.1857473199998,11.1449,0.00547641
5631.1864810999996,11.1545,0.00550544
5631.1872148599996,11.1465,0.00546299
5631.1879487500000,11.1406,0.00544635
5631.1886825199999,11.1459,0.00544321
5631.1894162899998,11.1498,0.00547832
5631.1901500599997,11.1471,0.00553701
5631.2273771700002,11.1466,0.00587149
5631.2281109799997,11.1561,0.00570581
5631.2288448999998,11.1624,0.00565212
5631.2295787000003,11.1541,0.00558023
5631.2303124999999,11.1483,0.00556489
5631.2310463100002,11.1519,0.00560788
5631.2317800999999,11.1502,0.00561
5631.2325139100003,11.1486,0.00560243
5631.2332477199998,11.1527,0.00564317
5631.2339815100004,11.1534,0.00564713
5631.2347153199999,11.149,0.00561973
5631.2354492300001,11.1465,0.00563392
5631.2361830299997,11.1382,0.00561531
5631.2369168300002,11.1449,0.00563716
5631.2376506299997,11.1498,0.00565404
5631.2383844300002,11.1522,0.00565456
5631.2398520200004,11.162,0.00569476
5631.2405858200000,11.1562,0.00566711
5631.2413196099997,11.1558,0.00565006
5631.2420535100000,11.1524,0.00564669
5631.2427873099996,11.1512,0.00563991
5631.2435211100001,11.1481,0.00561127
5631.2442548899999,11.1401,0.00559067
