 57536  604.42 3319.98 20.282  1.735 18.546  76   0 0.100 1004   3 0.053
 57537  757.95 3319.93 20.571  1.782 18.789  75   0 0.156 1005   3 0.074
 57538  921.40 3323.45 16.591 -1.044 17.635  78   0 0.309  517   0 0.652
 57539  820.40 3320.24 99.999  9.999 19.382   0   0 9.999 1005   2 0.184
 57541  720.39 3322.41 19.904  1.425 18.479  74   1 0.075 1008   0 0.054
 57542  738.32 3321.28 20.886  1.858 19.028  76   0 0.214 1006   1 0.086
 57543  764.75 3321.78 20.903  1.791 19.112  76   0 0.193 1001   2 0.107
 57544  931.72 3326.14 99.999  9.999 17.242   0   0 9.999  727   0 0.808
 57545  997.02 3326.77 99.999  9.999 17.539   0   0 9.999  927   0 0.575
 57546  613.26 3323.89 20.224  1.491 18.733  75   0 0.103 1007   1 0.070
 57547  916.74 3325.16 99.999  9.999 17.356   0   0 9.999  694   0 0.553
 57548  993.76 3328.55 99.999  9.999 17.736   0   0 9.999  776   0 0.709
 57550  582.32 3324.86 21.005  1.798 19.207  71   0 0.162 1001   1 0.097
 57551  769.50 3325.62 20.427  1.690 18.737  76   0 0.162 1008   1 0.079
 57552  875.33 3326.01 99.999  9.999 18.881   0   0 9.999  999   0 0.393
 57553  909.53 3329.36 14.630 -2.792 17.422  77   1 0.092  806   0 0.442
 57555  666.74 3325.99 20.647  1.640 19.007  75   0 0.153 1003   3 0.083
 57556  796.82 3326.70 20.434  1.075 19.360  76   0 0.197 1005   1 0.158
 57557  662.37 3326.81 20.802  1.530 19.272  74   0 0.192 1003   2 0.103
 57558  902.74 3330.57 16.658 -0.922 17.580  74   0 0.351  880   0 0.456
 57559  934.40 3328.87 99.999  9.999 16.738   0   0 9.999  966   0 0.688
 57561  604.22 3328.39 21.072  1.777 19.295  76   0 0.212 1005   0 0.106
 57562  747.01 3327.68 20.666  1.486 19.180  74   1 0.203 1003   1 0.120
 57563  627.63 3329.83 20.188  1.639 18.549  75   0 0.088 1003   4 0.060
 57564  926.31 3330.21 99.999  9.999 17.525   0   0 9.999  530   0 0.709
 57565  997.88 3332.74 99.999  9.999 17.672   0   0 9.999  891   0 0.621
 57566  995.15 3330.90 99.999  9.999 17.712   0   0 9.999  841   0 0.684
 57567  999.48 3329.82 99.999  9.999 17.787   0   0 9.999  866   0 0.613
 57568  681.97 3331.22 99.999  9.999 18.629   0   0 9.999 1006   3 0.065
 57569  835.92 3331.13 99.999  9.999 18.853   0   0 9.999  980   6 0.227
 57570  931.09 3328.87 99.999  9.999 17.510   0   0 9.999  687   0 0.829
 57571  776.89 3330.89 99.999  9.999 19.406   0   0 9.999 1004   1 0.158
 57572  899.47 3334.87 16.733 -1.243 17.976  74   0 0.346  843   0 0.470
 57573  924.84 3333.26 99.999  9.999 17.817   0   0 9.999  551   0 0.708
 57574  824.99 3334.45 19.872  1.541 18.331  75   0 0.450  941   8 0.152
 57576  916.48 3335.41 99.999  9.999 17.394   0   0 9.999  738   0 0.508
 57578  725.45 3335.34 20.784  1.828 18.956  74   0 0.201 1002   5 0.129
 57579  788.58 3335.59 20.755  2.095 18.660  76   0 0.349 1009   1 0.088
 57580  848.23 3334.13 99.999  9.999 18.280   0   0 9.999 1009   0 0.209
 57581 1000.68 3335.30 99.999  9.999 17.929   0   0 9.999  851   0 0.663
 57582  708.82 3335.82 20.491  1.881 18.610  76   1 0.128 1008   1 0.061
 57583  913.29 3334.94 99.999  9.999 17.859   0   0 9.999  690   0 0.601
 57584  921.62 3335.47 99.999  9.999 17.718   0   0 9.999  622   0 0.639
 57585  989.52 3336.02 99.999  9.999 17.498   0   0 9.999  875   0 0.577
 57586  994.06 3337.42 99.999  9.999 17.669   0   0 9.999  921   0 0.561
 57587 1002.86 3337.69 99.999  9.999 18.231   0   0 9.999  786   0 0.716
 57588  871.85 3339.18 99.999  9.999 18.258   0   0 9.999  998   0 0.434
 57589  716.98 3340.98 20.335  1.472 18.864  75   1 0.113 1002   3 0.111
 57590  851.65 3338.59 99.999  9.999 20.222   0   0 9.999  891   0 0.651
 57591  918.26 3339.03 99.999  9.999 17.730   0   0 9.999  771   0 0.604
 57592 1001.23 3340.67 17.418 -0.752 18.170  74   0 0.702  867   0 0.691
 57593 1006.13 3339.06 17.640 -0.793 18.433  73   0 0.684  788   0 0.671
 57595  897.98 3341.98 99.999  9.999 18.302   0   0 9.999  896   0 0.567
 57596  724.03 3341.01 20.563  1.585 18.978  75   0 0.173  997   4 0.172
 57597  915.91 3340.91 99.999  9.999 17.712   0   0 9.999  857   0 0.552
 57598 1010.12 3340.21 99.999  9.999 18.686   0   0 9.999  794   0 0.703
 57599  763.21 3341.45 20.771  1.854 18.917  74   0 0.315 1007   1 0.101
 57600  894.55 3345.25 99.999  9.999 17.719   0   0 9.999  995   0 0.356
 57601  901.95 3338.91 99.999  9.999 18.779   0   0 9.999  603   0 0.708
 57602  905.40 3343.60 99.999  9.999 17.456   0   0 9.999  869   0 0.477
 57603  994.47 3341.09 16.280 -1.512 17.792  77   0 0.273  896   0 0.557
 57604 1015.44 3340.53 18.195 -0.568 18.763  78   0 0.397  912   0 0.585
 57606  680.24 3341.46 99.999  9.999 18.850   0   0 9.999 1010   0 0.136
 57607  728.67 3342.51 99.999  9.999 18.919   0   0 9.999 1003   0 0.234
 57608  750.76 3342.45 20.902  1.921 18.981  75   0 0.204 1003   4 0.085
 57609  895.09 3340.71 99.999  9.999 18.335   0   0 9.999  919   0 0.525
 57610  912.26 3342.33 99.999  9.999 17.855   0   0 9.999  812   0 0.630
 57611  578.97 3343.82 99.999  9.999 18.851   0   0 9.999 1003   3 0.066
 57612  902.43 3345.92 99.999  9.999 17.712   0   0 9.999  810   0 0.507
 57613  928.41 3344.83 99.999  9.999 17.526   0   0 9.999  928   0 0.537
 57614  998.59 3342.78 99.999  9.999 18.153   0   0 9.999  850   0 0.581
 57615  647.10 3344.36 20.572  0.849 19.723  77   0 0.145 1005   0 0.179
 57616  828.13 3346.27 20.312  1.894 18.418  76   0 0.334 1004   2 0.207
 57617 1002.91 3343.87 18.006 -0.441 18.446  66   0 0.830  840   0 0.676
 57618  621.24 3346.86 20.247  1.864 18.384  77   0 0.103 1005   1 0.047
 57619  783.52 3345.65 99.999  9.999 18.908   0   0 9.999 1006   0 0.193
 57620  604.64 3347.33 20.372  1.663 18.709  77   0 0.112 1005   2 0.066
 57621  988.51 3345.24 99.999  9.999 17.414   0   0 9.999 1001   0 0.428
 57622  613.72 3347.58 20.533  1.616 18.917  74   0 0.135 1002   3 0.076
 57623  896.22 3349.85 16.952 -0.656 17.608  78   0 0.328  890   0 0.404
 57624  772.57 3347.99 20.670  1.411 19.259  74   0 0.663 1006   0 0.185
 57625  892.49 3347.83 17.091 -0.900 17.991  77   0 0.229  981   0 0.419
 57626  985.70 3347.28 99.999  9.999 17.869   0   0 9.999  934   0 0.568
 57628  921.79 3348.26 99.999  9.999 18.100   0   0 9.999  681   0 0.527
 57629  990.50 3350.86 17.267 -0.739 18.006  76   0 0.563  973   0 0.506
 57630  990.80 3345.15 99.999  9.999 17.621   0   0 9.999  976   0 0.499
 57632  678.29 3350.61 20.891  1.900 18.991  73   0 0.217 1007   0 0.100
 57634  636.67 3351.79 19.917  1.511 18.407  77   0 0.084 1006   4 0.056
 57635  821.03 3352.31 20.392  1.865 18.528  68   0 0.473 1006   0 0.240
 57636  563.10 3352.42 20.256  1.086 19.170  74   0 0.083 1001   3 0.098
 57637  917.70 3353.28 99.999  9.999 17.849   0   0 9.999  807   0 0.477
 57638  924.18 3352.26 99.999  9.999 18.721   0   0 9.999  340   0 0.757
 57639  762.69 3352.69 20.229  1.201 19.029  76   0 0.351 1008   0 0.140
 57640  807.71 3353.60 20.113  1.337 18.776  68   0 0.418 1008   1 0.133
 57641  991.92 3354.23 17.548 -0.542 18.090  75   0 0.591  979   0 0.447
 57642  743.59 3354.36 20.929  1.891 19.038  77   0 0.456 1004   1 0.125
 57643  858.30 3353.89 99.999  9.999 19.439   0   0 9.999  973   0 0.407
 57644  987.89 3349.02 99.999  9.999 18.032   0   0 9.999  932   0 0.593
 57645  639.15 3354.09 20.004  1.407 18.597  74   1 0.085 1002   8 0.084
 57646  658.01 3355.65 99.999  9.999 18.898   0   0 9.999  981   2 0.284
 57647  668.54 3355.95 20.536  1.480 19.056  75   0 0.131  996   5 0.149
 57648  702.78 3355.72 20.601  1.797 18.803  73   1 0.122 1006   1 0.070
 57650  750.82 3357.28 20.627  1.510 19.117  75   0 0.380 1002   0 0.115
 57651  911.46 3358.85 99.999  9.999 17.562   0   0 9.999  934   0 0.482
 57652  916.38 3355.41 99.999  9.999 18.129   0   0 9.999  736   0 0.552
 57653  920.42 3358.55 99.999  9.999 18.628   0   0 9.999  470   0 0.680
 57654  994.17 3356.80 99.999  9.999 18.053   0   0 9.999  992   0 0.382
 57655  927.66 3359.65 99.999  9.999 18.456   0   0 9.999  442   0 0.672
 57656  718.96 3359.13 99.999  9.999 19.276   0   0 9.999 1004   3 0.126
 57657  561.40 3360.99 20.036  1.624 18.412  74   0 0.084 1003   3 0.049
 57658  577.84 3360.73 20.743  1.914 18.829  74   0 0.150 1006   1 0.072
 57659  703.39 3359.71 20.758  1.721 19.037  74   0 0.193 1004   2 0.085
 57660  996.57 3359.42 18.072 -0.523 18.595  74   0 0.663  914   0 0.459
 57662  771.19 3362.93 19.810  0.618 19.192  76   0 0.254 1004   0 0.139
 57665  609.17 3362.64 20.223  1.682 18.541  76   0 0.106 1008   2 0.106
 57666  914.18 3363.77 17.162 -1.353 18.515  67   0 0.395  691   0 0.544
 57667  649.10 3362.46 21.367  1.943 19.424  72   0 0.359  961   1 0.282
 57668  778.00 3364.10 20.185  1.560 18.625  76   0 0.390 1003   2 0.091
 57669  910.77 3361.70 99.999  9.999 18.046   0   0 9.999  805   0 0.528
 57670  925.02 3362.55 99.999  9.999 18.461   0   0 9.999  524   0 0.651
 57671 1011.83 3362.58 18.304  0.624 17.680  73   0 0.582 1008   1 0.212
 57673  918.74 3361.25 99.999  9.999 18.722   0   0 9.999  435   0 0.645
 57674  985.44 3364.52 99.999  9.999 18.395   0   0 9.999  981   0 0.447
 57676  624.54 3369.15 20.107  1.385 18.721  75   0 0.092 1006   0 0.069
 57677  934.86 3365.22 99.999  9.999 17.920   0   0 9.999  954   0 0.452
 57678  998.56 3362.21 18.548 -0.223 18.771  76   0 0.624  897   0 0.445
 57679  604.45 3367.79 20.491  1.526 18.965  75   1 0.134 1003   4 0.094
 57680 1017.63 3368.14 18.589  0.487 18.101  73   0 0.493 1004   1 0.288
 57682  870.99 3368.61 18.727  0.150 18.577  78   0 0.233  951   1 0.246
 57683  911.76 3368.29 17.497 -1.199 18.696  67   0 0.401  632   0 0.618
 57684  615.26 3369.13 20.141  1.423 18.718  76   1 0.081 1008   2 0.087
 57685  656.64 3369.92 20.573  1.920 18.654  75   0 0.173 1009   1 0.200
 57686  741.48 3370.44 19.872  1.250 18.622  76   0 0.189 1005   2 0.084
 57687  842.26 3369.22 99.999  9.999 18.805   0   0 9.999 1003   3 0.149
 57688  564.84 3371.86 20.031  1.546 18.485  76   0 0.073 1004   3 0.052
 57689  638.50 3369.95 20.659  1.452 19.207  74   0 0.141  993   6 0.128
 57690  809.11 3370.20 99.999  9.999 18.770   0   0 9.999  932   2 0.246
 57691  899.95 3370.53 99.999  9.999 17.756   0   0 9.999  978   0 0.423
 57692  989.82 3371.36 99.999  9.999 18.138   0   0 9.999  988   3 0.251
 57694  920.62 3371.50 99.999  9.999 18.385   0   0 9.999  752   0 0.525
 57695  908.94 3370.37 17.298 -1.138 18.436  77   0 0.304  781   0 0.571
 57700  662.45 3169.36 99.999  9.999 19.362   0   0 9.999 1005   2 0.146
 57705  593.89 3371.42 99.999  9.999 19.648   0   0 9.999  962   1 0.312
 57742  622.52 3109.75 99.999  9.999 18.809   0   0 9.999 1009   2 0.091
 57744  860.98 3137.79 99.999  9.999 19.197   0   0 9.999 1007   2 0.113
 57745  827.13 3137.16 99.999  9.999 19.624   0   0 9.999 1003   2 0.150
 57746  755.58 3149.58 21.235  1.791 19.444  73   0 0.192 1006   1 0.116
 57749  576.56 3160.36 21.607  1.654 19.952  73   1 0.250 1000   2 0.218
 57750  919.69 3169.21 99.999  9.999 19.467   0   0 9.999 1001   0 0.141
 57752  904.22 3203.95 19.320 -0.154 19.474  77   0 0.322  976   0 0.285
 57753  817.00 3208.07 20.758  1.206 19.553  74   0 0.154 1002   1 0.141
 57755  725.25 3212.81 20.411  0.730 19.681  76   0 0.139 1004   0 0.192
 57756  603.30 3232.79 21.515  1.949 19.567  73   0 0.253 1002   2 0.148
 57757  889.09 3239.43 19.244  0.124 19.120  78   0 0.371  927   0 0.554
 57760  677.67 3274.48 99.999  9.999 19.390   0   0 9.999 1005   1 0.119
 57761  653.92 3286.33 21.264  1.595 19.669  73   1 0.416 1006   3 0.146
 57762  609.46 3291.46 99.999  9.999 19.409   0   0 9.999  991   0 0.327
 57763  762.02 3297.61 20.912  1.793 19.119  73   1 0.738 1004   2 0.098
 57765  714.81 3306.16 99.999  9.999 19.315   0   0 9.999 1003   2 0.114
 57766  785.39 3334.79 20.361  1.221 19.140  77   0 0.185 1009   0 0.147
 57767  715.40 3337.70 21.041  1.757 19.283  75   0 0.203 1006   2 0.125
 57768  607.03 3349.67 99.999  9.999 19.062   0   0 9.999 1008   1 0.116
 57769  772.66 3366.91 20.511  1.204 19.307  71   0 0.395 1002   0 0.163
 57771  565.17 3368.90 99.999  9.999 19.669   0   0 9.999 1003   2 0.157
 58801  583.37 3110.47 99.999  9.999 19.772   0   0 9.999 1003   2 0.158
 58803  695.20 3110.55 99.999  9.999 19.421   0   0 9.999 1003   2 0.120
 58804  724.58 3109.35 99.999  9.999 19.609   0   0 9.999 1001   2 0.144
 58805  854.44 3112.36 20.695  0.931 19.764  76   0 0.163  987   3 0.212
 58806  738.89 3111.20 20.940  1.475 19.465  76   0 0.200 1001   2 0.130
 58807  785.39 3111.50 20.929  1.599 19.330  74   0 0.178 1004   3 0.104
 58808  877.52 3111.64 20.895  1.575 19.320  76   0 0.173 1004   0 0.120
 58809  759.99 3112.53 99.999  9.999 19.301   0   0 9.999 1007   1 0.117
 58810  944.57 3113.61 21.208  1.233 19.975  41   0 0.927  598   0 0.357
 58811  868.82 3112.06 21.550  1.577 19.973  73   0 0.396  992   1 0.219
 58812  851.15 3111.68 99.999  9.999 20.088   0   0 9.999  994   0 0.276
 58814  671.64 3115.01 21.475  1.742 19.733  74   0 0.367 1003   1 0.158
 58815  741.91 3114.33 99.999  9.999 19.458   0   0 9.999 1005   0 0.124
 58817  634.22 3116.20 21.078  1.740 19.339  76   0 0.203 1002   4 0.116
 58818  678.06 3117.09 99.999  9.999 19.402   0   0 9.999  999   2 0.135
 58819  725.26 3114.72 99.999  9.999 19.664   0   0 9.999  998   0 0.151
 58820  838.50 3116.66 99.999  9.999 19.494   0   0 9.999 1006   1 0.138
 58821  981.75 3116.80 21.693  2.370 19.323  72   0 0.468 1001   1 0.156
 58823  582.71 3115.95 99.999  9.999 20.070   0   0 9.999  989   1 0.197
 58824  618.34 3116.92 21.329  1.896 19.433  73   0 0.246 1004   1 0.119
 58825  737.49 3115.54 99.999  9.999 19.901   0   0 9.999 1001   1 0.182
 58826  993.02 3117.97 99.999  9.999 19.350   0   0 9.999 1006   1 0.146
 58828  561.31 3118.26 21.318  1.591 19.727  73   0 0.177 1001   2 0.146
 58829  641.16 3119.29 99.999  9.999 19.560   0   0 9.999 1000   4 0.141
 58830  692.10 3118.81 21.013  1.491 19.521  73   0 0.169 1004   1 0.141
 58831  780.61 3117.66 21.389  2.038 19.350  72   0 0.273 1004   1 0.111
 58832  824.92 3117.99 21.305  1.736 19.569  76   0 0.326 1001   2 0.137
 58833  571.15 3118.64 21.901  1.957 19.944  73   0 0.328  999   2 0.177
 58834  651.59 3118.33 99.999  9.999 19.807   0   0 9.999  999   4 0.170
 58836  704.55 3120.02 21.233  1.683 19.551  74   0 0.238 1004   1 0.137
 58837  723.14 3120.39 20.805  1.523 19.282  76   0 0.146 1003   1 0.110
 58839  748.29 3121.69 21.132  1.864 19.268  75   0 0.210 1003   2 0.098
 58841  616.01 3122.53 21.592  1.908 19.685  70   0 0.290 1008   1 0.158
 58842  820.42 3122.63 20.983  1.538 19.445  73   1 0.182 1002   4 0.132
 58843  996.99 3123.61 99.999  9.999 19.359   0   0 9.999 1004   3 0.128
 58844  922.98 3122.10 99.999  9.999 20.472   0   0 9.999  943   0 0.356
 58845  978.46 3122.40 99.999  9.999 19.681   0   0 9.999  917   0 0.366
 58846  599.50 3123.18 99.999  9.999 19.700   0   0 9.999 1000   2 0.146
 58847  630.33 3124.66 21.088  1.599 19.490  75   0 0.211 1001   4 0.125
 58848  717.42 3123.13 20.737  0.773 19.964  76   0 0.152  993   0 0.200
 58849  737.51 3124.26 21.019  1.647 19.372  73   0 0.185 1004   2 0.109
 58850  756.65 3124.40 21.354  1.699 19.655  71   0 0.210 1002   3 0.142
 58851  770.55 3123.87 21.032  1.383 19.648  74   1 0.203 1001   1 0.153
 58852  934.50 3124.62 99.999  9.999 19.457   0   0 9.999 1005   2 0.154
 58853  972.55 3126.00 99.999  9.999 19.446   0   0 9.999  738   0 0.312
 58855  666.52 3125.86 21.097  1.675 19.422  74   0 0.180 1002   2 0.117
 58856  610.72 3125.72 21.150  1.484 19.666  73   0 0.177  999   1 0.146
 58857  659.33 3126.16 21.296  1.891 19.405  76   0 0.230 1002   0 0.120
 58858  793.70 3126.29 21.008  1.740 19.268  76   0 0.243 1000   4 0.103
 58859  851.70 3126.46 21.243  2.086 19.157  74   0 0.227 1009   2 0.119
 58861  615.33 3128.82 20.946  1.705 19.241  74   0 0.188 1006   2 0.097
 58862  564.11 3131.57 21.147  1.630 19.517  75   0 0.180 1002   3 0.124
 58863  883.06 3127.89 99.999  9.999 19.716   0   0 9.999 1005   3 0.175
 58864  714.07 3128.27 99.999  9.999 19.667   0   0 9.999  999   2 0.146
 58865  743.11 3128.01 99.999  9.999 20.027   0   0 9.999  995   2 0.194
 58866  781.28 3129.39 21.001  1.579 19.422  74   0 0.246 1004   1 0.125
 58867  875.53 3129.62 21.059  1.754 19.305  75   0 0.248 1007   0 0.126
 58868  907.57 3129.25 21.019  1.262 19.757  74   0 0.183  987   1 0.196
 58869  639.62 3130.83 21.146  1.580 19.566  75   0 0.237 1002   1 0.134
 58870  807.69 3130.24 99.999  9.999 19.649   0   0 9.999 1003   2 0.161
 58871  859.81 3129.15 21.107  1.426 19.681  75   0 0.304  982   0 0.214
 58872  936.73 3131.17 20.969  1.545 19.424  74   0 0.244  992   5 0.137
 58876  892.75 3130.69 99.999  9.999 19.374   0   0 9.999 1006   3 0.123
 58877  915.79 3129.81 99.999  9.999 19.777   0   0 9.999  969   1 0.225
 58878 1012.25 3131.94 20.653  0.818 19.835  74   0 0.327  999   2 0.233
 58879  611.46 3131.34 21.360  1.901 19.459  74   1 0.231 1004   2 0.117
 58880  790.47 3132.59 21.167  1.761 19.407  76   0 0.216 1002   0 0.127
 58881  853.99 3131.94 99.999  9.999 20.047   0   0 9.999  985   1 0.242
 58884  579.48 3133.30 21.715  1.743 19.973  69   0 0.312  998   2 0.188
 58885  745.24 3133.91 99.999  9.999 19.701   0   0 9.999 1003   0 0.147
 58886  619.20 3137.17 20.551  1.512 19.039  75   0 0.132 1000   5 0.085
 58887  796.09 3136.06 21.035  1.798 19.237  74   0 0.193 1007   0 0.103
 58888  811.63 3136.14 99.999  9.999 20.088   0   0 9.999  997   1 0.232
 58889  900.63 3136.08 99.999  9.999 20.133   0   0 9.999  991   1 0.262
 58890  940.68 3134.82 99.999  9.999 19.830   0   0 9.999  865   1 0.290
 58891  972.69 3136.21 99.999  9.999 19.196   0   0 9.999  774   1 0.267
 58895  701.01 3137.27 21.222  1.665 19.557  73   0 0.229  999   2 0.141
 58896  727.79 3137.29 21.090  1.874 19.216  76   0 0.182 1002   1 0.093
 58897  873.35 3136.62 21.048  1.115 19.933  73   0 0.402  991   0 0.218
 58899  850.65 3138.08 99.999  9.999 19.703   0   0 9.999 1003   1 0.162
 58900  626.98 3138.46 99.999  9.999 19.804   0   0 9.999  998   1 0.219
 58901  614.87 3139.26 21.377  1.639 19.738  75   0 0.232  999   0 0.174
 58902  794.35 3139.78 99.999  9.999 19.681   0   0 9.999 1005   1 0.155
 58903  584.34 3140.00 21.733  1.831 19.902  74   0 0.313  999   2 0.167
 58904  658.64 3141.20 21.343  1.847 19.496  73   0 0.325 1007   0 0.129
 58905  687.54 3139.74 99.999  9.999 20.383   0   0 9.999  997   1 0.291
 58906  747.19 3140.55 99.999  9.999 20.165   0   0 9.999  993   1 0.230
 58907  934.41 3140.21 99.999  9.999 20.016   0   0 9.999  999   2 0.255
 58911  811.97 3142.81 99.999  9.999 19.421   0   0 9.999 1002   4 0.121
 58912 1017.97 3143.53 99.999  9.999 19.891   0   0 9.999  992   0 0.243
 58914  774.62 3144.54 99.999  9.999 19.386   0   0 9.999 1001   2 0.132
 58915  577.52 3145.53 21.866  2.032 19.834  74   0 0.417  996   2 0.171
 58916  619.33 3144.93 21.600  1.839 19.762  73   0 0.253  991   1 0.170
 58917  788.69 3144.96 99.999  9.999 19.523   0   0 9.999 1001   2 0.132
 58918  801.41 3145.14 21.019  1.743 19.276  76   0 0.232 1005   2 0.108
 58919  990.43 3145.87 99.999  9.999 19.866   0   0 9.999  955   0 0.315
 58920 1011.48 3144.20 20.273  0.837 19.436  73   0 0.386 1001   3 0.184
 58921  892.10 3145.41 99.999  9.999 19.683   0   0 9.999 1006   0 0.180
 58922  910.64 3144.91 99.999  9.999 19.856   0   0 9.999  992   0 0.214
 58923  625.64 3146.16 99.999  9.999 19.614   0   0 9.999  996   4 0.154
 58924  709.85 3147.75 20.957  1.856 19.101  77   0 0.163 1002   3 0.086
 58925  736.70 3147.34 21.667  1.917 19.751  69   0 0.306 1002   1 0.151
 58926  859.38 3146.43 99.999  9.999 19.791   0   0 9.999 1003   3 0.175
 58927  939.45 3147.22 21.461  1.961 19.500  35   0 0.742  943   2 0.222
 58928  698.14 3148.41 20.959  1.498 19.462  72   0 0.249  998   4 0.130
 58929  724.43 3149.67 99.999  9.999 19.511   0   0 9.999  997   3 0.129
 58930  795.63 3146.81 20.010  0.548 19.462  75   0 0.117 1006   2 0.142
 58931  945.43 3147.59 99.999  9.999 20.225   0   0 9.999  489   0 0.393
 58933  602.15 3149.19 20.582  1.310 19.272  75   0 0.159 1005   2 0.105
 58934  583.61 3149.14 99.999  9.999 20.042   0   0 9.999  995   0 0.206
 58935  903.97 3151.01 99.999  9.999 19.752   0   0 9.999  999   1 0.186
 58938  563.76 3149.88 21.266  1.450 19.816  74   0 0.185  999   2 0.170
 58939  633.31 3151.03 99.999  9.999 19.368   0   0 9.999 1001   3 0.146
 58940  716.90 3150.56 99.999  9.999 20.154   0   0 9.999  997   1 0.230
 58941  605.84 3150.78 99.999  9.999 19.442   0   0 9.999 1007   1 0.119
 58942  654.02 3152.20 99.999  9.999 20.624   0   0 9.999  954   1 0.383
 58943  971.10 3152.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 58946  733.18 3152.43 21.429  1.597 19.832  72   0 0.289  998   2 0.162
 58947  837.49 3152.02 99.999  9.999 20.222   0   0 9.999  992   2 0.230
 58948  846.52 3153.31 21.399  1.822 19.576  71   0 0.321 1001   3 0.141
 58949  707.01 3153.17 21.240  1.624 19.616  77   0 0.247 1007   0 0.149
 58950  795.34 3153.97 21.287  1.808 19.479  70   0 0.247 1005   1 0.122
 58951  869.70 3152.70 99.999  9.999 20.102   0   0 9.999  987   0 0.249
 58953  645.23 3155.89 99.999  9.999 20.018   0   0 9.999  939   1 0.341
 58954  648.78 3155.74 99.999  9.999 20.187   0   0 9.999  943   1 0.351
 58955  852.36 3154.73 99.999  9.999 19.663   0   0 9.999 1002   3 0.159
 58956  898.54 3154.62 99.999  9.999 19.766   0   0 9.999 1002   0 0.193
 58957  594.86 3154.31 99.999  9.999 19.867   0   0 9.999 1000   0 0.177
 58958  601.73 3155.62 21.825  1.929 19.897  72   0 0.331  998   2 0.175
 58959  772.82 3154.47 99.999  9.999 19.981   0   0 9.999  996   0 0.216
 58960  590.41 3157.05 21.162  1.640 19.522  75   0 0.175 1003   1 0.123
 58961  640.87 3156.78 99.999  9.999 20.079   0   0 9.999  962   0 0.387
 58962  716.12 3156.39 99.999  9.999 19.871   0   0 9.999 1002   2 0.177
 58963  906.94 3157.76 99.999  9.999 19.508   0   0 9.999 1002   0 0.150
 58964  916.38 3158.12 20.716  1.422 19.294  74   0 0.175 1003   0 0.118
 58965  708.33 3158.98 20.860  1.369 19.491  76   1 0.186 1001   3 0.135
 58966  776.68 3158.12 21.565  1.842 19.724  72   0 0.321  997   1 0.155
 58967  876.59 3156.77 20.939  0.942 19.997  67   0 0.496  976   0 0.278
 58969  607.00 3159.02 21.332  1.856 19.476  74   0 0.194 1002   0 0.113
 58970  924.52 3158.85 99.999  9.999 19.665   0   0 9.999 1000   1 0.169
 58971 1007.56 3161.42 19.783  0.250 19.533  75   0 0.380  992   1 0.289
 58972  766.24 3159.94 99.999  9.999 19.886   0   0 9.999 1001   1 0.182
 58973  993.77 3160.34 99.999  9.999 19.739   0   0 9.999  983   0 0.343
 58975  846.16 3160.41 99.999  9.999 19.917   0   0 9.999  995   3 0.193
 58976  646.99 3162.38 99.999  9.999 19.779   0   0 9.999  972   0 0.378
 58977  854.53 3160.97 20.598  0.761 19.837  75   1 0.158  997   2 0.178
 58978  878.47 3162.73 20.459  1.072 19.387  74   0 0.421 1001   1 0.176
 58979  567.66 3162.11 21.825  2.026 19.800  72   0 0.353  997   2 0.163
 58980  860.08 3162.31 20.777  1.324 19.453  76   0 0.191 1006   1 0.133
 58983  721.96 3164.54 21.418  2.183 19.234  73   0 0.238 1007   1 0.100
 58984  901.26 3164.05 99.999  9.999 19.743   0   0 9.999 1001   2 0.195
 58985  733.71 3166.00 21.341  1.690 19.650  75   0 0.233 1007   0 0.139
 58986  772.58 3165.68 21.596  1.847 19.750  75   0 0.349 1002   2 0.152
 58987  852.61 3165.10 99.999  9.999 20.260   0   0 9.999  995   1 0.256
 58989  567.27 3168.75 20.802  1.472 19.330  72   1 0.135 1001   0 0.104
 58990  562.42 3167.17 99.999  9.999 19.551   0   0 9.999 1003   3 0.143
 58991  716.39 3166.71 99.999  9.999 19.490   0   0 9.999 1004   1 0.129
 58992  750.76 3166.99 99.999  9.999 19.816   0   0 9.999 1002   0 0.170
 58993  826.23 3167.56 20.704  1.411 19.293  78   0 0.182 1004   2 0.117
 58994  678.92 3167.15 99.999  9.999 19.703   0   0 9.999  998   4 0.156
 58995  841.59 3166.92 99.999  9.999 20.340   0   0 9.999  989   2 0.268
 58996  886.03 3168.35 19.754  0.085 19.669  75   0 0.318  988   1 0.242
 58997  907.24 3167.77 99.999  9.999 19.259   0   0 9.999 1002   2 0.122
 58999  651.06 3172.19 99.999  9.999 19.798   0   0 9.999  928   1 0.322
 59000  652.04 3167.53 99.999  9.999 19.605   0   0 9.999  985   0 0.305
 59001  690.57 3168.55 99.999  9.999 19.442   0   0 9.999  981   2 0.160
 59002  800.38 3169.31 99.999  9.999 18.935   0   0 9.999 1006   2 0.081
 59005  699.12 3169.76 21.273  1.792 19.481  76   0 0.335  994   1 0.162
 59006  846.58 3169.68 99.999  9.999 19.998   0   0 9.999  997   3 0.204
 59008  610.62 3170.95 21.520  1.818 19.702  73   0 0.276  998   0 0.146
 59009  632.70 3173.21 21.340  1.867 19.473  71   0 0.265  960   3 0.312
 59010  591.94 3176.53 20.884  1.295 19.589  74   0 0.135  998   3 0.130
