#  puvul.273  455147.56699  120.0
#     wave       flux
   4681.00684   9.15990E-14
   4682.48096   2.65729E-13
   4683.95508   7.16819E-13
   4685.42920   1.09613E-12
   4686.90332   9.75912E-13
   4688.37744   5.37373E-13
   4689.85156   1.92002E-13
   4691.32617   6.34261E-14
   4692.80029   3.49066E-14
   4694.27441   2.99617E-14
   4695.74854   3.22350E-14
   4697.22266   4.00621E-14
   4698.69678   4.39452E-14
   4700.17139   4.73396E-14
   4701.64551   3.94051E-14
   4703.11963   3.23962E-14
   4704.59375   2.64718E-14
   4706.06787   2.48882E-14
   4707.54199   2.35917E-14
   4709.01611   2.71699E-14
   4710.49072   3.20221E-14
   4711.96484   4.91577E-14
   4713.43896   6.08238E-14
   4714.91309   5.58331E-14
   4716.38721   4.12076E-14
   4717.86133   2.92329E-14
   4719.33594   2.31937E-14
   4720.81006   3.02265E-14
   4722.28418   4.25941E-14
   4723.75830   5.83617E-14
   4725.23242   6.10619E-14
   4726.70654   5.16142E-14
   4728.18066   3.87814E-14
   4729.65527   3.07832E-14
   4731.12939   2.74869E-14
   4732.60352   2.50959E-14
   4734.07764   2.33582E-14
   4735.55176   2.10410E-14
   4737.02588   2.11451E-14
   4738.50049   2.46285E-14
   4739.97461   2.56751E-14
   4741.44873   2.40104E-14
   4742.92285   2.22846E-14
   4744.39697   2.01537E-14
   4745.87109   2.04320E-14
   4747.34521   2.16766E-14
   4748.81982   1.94752E-14
   4750.29395   2.14783E-14
   4751.76807   2.16123E-14
   4753.24219   2.21757E-14
   4754.71631   2.24868E-14
   4756.19043   2.14689E-14
   4757.66504   1.98876E-14
   4759.13916   1.92448E-14
   4760.61328   1.83294E-14
   4762.08740   1.82389E-14
   4763.56152   1.90191E-14
   4765.03564   1.64740E-14
   4766.50977   1.89110E-14
   4767.98438   1.84349E-14
   4769.45850   1.89131E-14
   4770.93262   1.86537E-14
   4772.40674   1.93760E-14
   4773.88086   1.97084E-14
   4775.35498   2.14634E-14
   4776.82910   2.11234E-14
   4778.30371   1.78452E-14
   4779.77783   1.70575E-14
   4781.25195   1.82157E-14
   4782.72607   1.78902E-14
   4784.20020   1.78649E-14
   4785.67432   1.79736E-14
   4787.14893   1.88766E-14
   4788.62305   1.98910E-14
   4790.09717   1.84248E-14
   4791.57129   1.92156E-14
   4793.04541   1.81693E-14
   4794.51953   1.96201E-14
   4795.99365   1.77809E-14
   4797.46826   2.01952E-14
   4798.94238   1.92543E-14
   4800.41650   2.04407E-14
   4801.89062   1.98297E-14
   4803.36475   2.01117E-14
   4804.83887   1.91539E-14
   4806.31348   1.85133E-14
   4807.78760   1.88884E-14
   4809.26172   1.70845E-14
   4810.73584   1.75727E-14
   4812.20996   2.22335E-14
   4813.68408   2.61236E-14
   4815.15820   2.60571E-14
