#  puvul.279  455353.94092   60.0
#     wave       flux
   4612.12793   1.45273E-14
   4613.59961   1.42924E-14
   4615.07080   1.55272E-14
   4616.54199   1.59203E-14
   4618.01318   1.72372E-14
   4619.48438   1.72047E-14
   4620.95557   1.58066E-14
   4622.42676   1.56615E-14
   4623.89795   1.48995E-14
   4625.36963   1.77628E-14
   4626.84082   2.22319E-14
   4628.31201   2.45838E-14
   4629.78320   2.71691E-14
   4631.25439   3.00227E-14
   4632.72559   2.86406E-14
   4634.19678   2.54409E-14
   4635.66797   2.50539E-14
   4637.13916   3.01688E-14
   4638.61084   3.91800E-14
   4640.08203   4.14661E-14
   4641.55322   3.50478E-14
   4643.02441   2.83465E-14
   4644.49561   2.47041E-14
   4645.96680   2.26798E-14
   4647.43799   2.22834E-14
   4648.90918   2.21196E-14
   4650.38086   2.05097E-14
   4651.85205   1.94578E-14
   4653.32324   1.97777E-14
   4654.79443   2.34665E-14
   4656.26562   2.61961E-14
   4657.73682   2.45828E-14
   4659.20801   2.17981E-14
   4660.67920   1.98460E-14
   4662.15039   1.91348E-14
   4663.62207   2.06363E-14
   4665.09326   2.19017E-14
   4666.56445   2.14161E-14
   4668.03564   2.22001E-14
   4669.50684   2.06520E-14
   4670.97803   2.10287E-14
   4672.44922   2.27894E-14
   4673.92041   2.20458E-14
   4675.39209   2.10868E-14
   4676.86328   2.46311E-14
   4678.33447   3.10951E-14
   4679.80566   6.68984E-14
   4681.27686   2.17766E-13
   4682.74805   4.89395E-13
   4684.21924   6.43653E-13
   4685.69043   5.90781E-13
   4687.16162   4.29025E-13
   4688.63330   2.35784E-13
   4690.10449   8.30514E-14
   4691.57568   3.26490E-14
   4693.04688   2.22650E-14
   4694.51807   2.42154E-14
   4695.98926   2.72289E-14
   4697.46045   3.20082E-14
   4698.93164   3.09977E-14
   4700.40332   2.78149E-14
   4701.87451   2.35830E-14
   4703.34570   2.21625E-14
   4704.81689   1.81261E-14
   4706.28809   1.84831E-14
   4707.75928   2.00130E-14
   4709.23047   2.43834E-14
   4710.70166   3.46832E-14
   4712.17285   3.83488E-14
   4713.64453   3.99971E-14
   4715.11572   3.34779E-14
   4716.58691   2.47657E-14
   4718.05811   1.86867E-14
   4719.52930   2.03968E-14
   4721.00049   3.12271E-14
   4722.47168   3.81144E-14
   4723.94287   3.82104E-14
   4725.41455   3.87610E-14
   4726.88574   3.23890E-14
   4728.35693   2.52623E-14
   4729.82812   1.99062E-14
   4731.29932   1.93221E-14
   4732.77051   1.64865E-14
   4734.24170   1.65713E-14
   4735.71289   1.70035E-14
   4737.18457   1.89825E-14
   4738.65576   1.92940E-14
   4740.12695   1.80936E-14
   4741.59814   1.90155E-14
   4743.06934   1.62855E-14
   4744.54053   1.46618E-14
   4746.01172   1.52643E-14
   4747.48291   1.62224E-14
   4748.95410   1.66020E-14
   4750.42578   1.60307E-14
   4751.89697   1.81833E-14
   4753.36816   1.63451E-14
   4754.83936   1.98168E-14
   4756.31055   1.52471E-14
   4757.78174   1.31994E-14
   4759.25293   1.66071E-14
   4760.72412   1.50386E-14
   4762.19580   1.44928E-14
   4763.66699   1.38021E-14
   4765.13818   1.48314E-14
   4766.60938   1.39875E-14
   4768.08057   1.49336E-14
   4769.55176   1.48418E-14
   4771.02295   1.40580E-14
   4772.49414   1.60626E-14
   4773.96533   1.54659E-14
   4775.43701   1.56783E-14
   4776.90820   1.31764E-14
   4778.37939   1.44700E-14
   4779.85059   1.41547E-14
   4781.32178   1.46824E-14
   4782.79297   1.71461E-14
   4784.26416   1.39695E-14
   4785.73535   1.47271E-14
   4787.20703   1.54061E-14
   4788.67822   1.45282E-14
   4790.14941   1.51947E-14
   4791.62061   1.42067E-14
   4793.09180   1.54598E-14
   4794.56299   1.40819E-14
   4796.03418   1.50123E-14
   4797.50537   1.50182E-14
   4798.97656   1.47826E-14
   4800.44824   1.65957E-14
   4801.91943   1.38244E-14
   4803.39062   1.42109E-14
   4804.86182   1.35157E-14
   4806.33301   1.50503E-14
   4807.80420   1.27535E-14
   4809.27539   1.35295E-14
   4810.74658   1.62726E-14
   4812.21826   1.88928E-14
   4813.68945   1.89814E-14
   4815.16064   1.90810E-14
   4816.63184   1.66677E-14
   4818.10303   1.53718E-14
   4819.57422   1.52144E-14
   4821.04541   1.48746E-14
   4822.51660   1.54233E-14
   4823.98779   1.45930E-14
   4825.45947   1.52790E-14
   4826.93066   1.61533E-14
   4828.40186   1.51550E-14
